,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Hena,18,6,0,3,420,38,10.1,19335,467,25.6,89,0,32,9,0,2.15,0,0.22,0.77,20.0,20479,12836,6906,737,494,22.1,0.22,56.3,0,2,0,0,0,-345,-15,403,0,0,12998,12998,7434,0,38344,0,7,219,16035,0,17,37,1
Effort,14,0,1,12,38,0,0.9,9743,235,12.9,151,0,16,24,0,3.65,0,0.58,0.39,34.0,4115,719,3396,0,99,4.4,0.29,75.0,0,0,0,0,0,-194,20,-639,-1,0,959,959,1895,1154,11520,9119,21,158,12458,45,27,44,1
Morgan,18,6,1,3,400,28,9.9,18975,468,24.5,45,0,7,10,0,1.11,0,0.25,0.17,12.4,26454,18999,5505,1950,653,20.4,0.22,64.3,1,0,0,1,0,-629,-27,-458,0,0,4506,4506,7907,0,26934,0,19,931,27186,53,13,36,1
UmTi,17,2,1,9,211,173,5.2,12843,317,16.6,76,0,19,16,0,1.88,0,0.39,0.47,20.9,27001,572,20670,5759,666,20.8,0.27,78.6,0,0,0,0,0,-249,9,268,0,0,1084,1084,31768,2369,36821,0,49,810,45775,37,17,36,1
Karis,18,3,1,5,385,13,9.5,18193,449,23.5,41,0,7,8,0,1.01,0,0.2,0.17,11.3,39017,999,34221,3797,963,30.0,0.2,57.1,0,0,0,0,0,266,8,685,0,0,3319,3319,338,0,18299,0,15,487,11796,60,11,27,1
Hena,18,2,1,4,376,8,9.3,17409,429,22.5,46,0,8,10,0,1.13,0,0.25,0.2,12.7,29717,23554,4437,1726,733,22.9,0.15,42.9,0,0,0,0,0,590,20,910,1,0,10819,10819,935,0,8804,0,30,599,14594,54,13,39,1
Effort,14,1,1,6,29,0,0.7,9904,244,12.8,155,0,24,21,0,3.82,0,0.52,0.59,42.7,7653,312,6952,389,189,5.9,0.17,50.0,0,0,0,0,0,279,-3,-679,-1,0,1756,1756,3674,1488,7217,0,17,171,12138,40,23,41,1
Morgan,15,2,4,1,211,0,6.8,9692,314,19.5,38,0,5,6,0,1.23,0,0.19,0.16,15.2,10119,5788,3847,484,328,18.8,0.1,33.3,0,0,0,0,0,3,-13,-36,0,0,1637,1637,3730,0,73209,0,28,640,35969,130,9,26,0
UmTi,14,6,3,1,166,142,5.4,10899,353,21.9,38,0,8,13,0,1.23,0,0.42,0.26,15.2,14726,12247,1465,1014,478,27.3,0.23,77.8,1,0,0,0,0,-537,2,-40,0,0,0,0,13894,0,29030,0,17,228,31298,84,15,36,0
Karis,16,0,3,3,238,4,7.7,11125,361,22.3,33,0,6,8,0,1.07,0,0.26,0.19,13.2,9805,97,9313,395,318,18.2,0.1,33.3,0,0,0,0,0,-918,-17,-615,-1,0,1089,1089,4842,0,20675,0,16,338,21491,53,9,23,0
Hena,14,1,5,4,282,8,9.1,11532,374,23.2,50,0,14,5,0,1.62,0,0.16,0.45,20.0,13635,10062,3469,104,442,25.3,0.16,55.6,1,0,0,0,0,875,25,795,1,0,469,469,4490,627,17419,0,20,224,17663,149,8,27,0
Effort,11,0,3,5,35,0,1.1,6564,213,13.2,91,0,11,18,0,2.95,0,0.58,0.36,36.4,5683,355,4416,912,184,10.5,0.16,55.6,0,0,0,0,0,-306,13,-140,0,0,0,0,2339,301,11417,3839,11,190,14042,116,20,40,0
Morgan,16,0,2,0,242,4,7.6,9684,304,20.1,49,0,12,6,0,1.54,0,0.19,0.38,17.6,10080,1293,8787,0,316,18.1,0,0.0,0,0,0,0,0,-1059,-26,-530,-1,0,0,0,13565,0,33930,0,30,279,28245,49,8,24,0
UmTi,13,1,5,1,155,136,4.9,8649,271,17.9,47,0,11,11,0,1.47,0,0.35,0.35,16.8,9300,8047,876,377,292,16.7,0.06,100.0,0,0,0,0,0,-384,-23,-736,-1,0,0,0,12810,0,23992,0,9,196,31416,157,12,26,0
Karis,17,1,2,1,295,8,9.3,12268,385,25.4,33,0,5,8,0,1.04,0,0.25,0.16,11.8,15424,791,14533,100,484,27.6,0.06,100.0,0,0,0,0,0,-539,-2,-645,0,0,2428,2428,5152,0,14857,0,11,69,20230,10,9,27,0
Hena,14,0,2,0,283,6,8.9,11544,362,23.9,52,0,18,6,0,1.63,0,0.19,0.56,18.6,17073,9958,6341,774,535,30.6,0,0.0,0,0,0,0,0,-454,-2,835,0,0,0,0,201,0,5600,0,0,14,13403,44,12,28,0
Effort,11,0,4,0,19,0,0.6,6135,192,12.7,98,0,14,11,0,3.07,0,0.35,0.44,35.1,3968,381,3587,0,124,7.1,0,0.0,0,0,0,0,0,-227,9,-270,0,0,0,0,9275,6550,4898,1153,17,129,11629,99,13,26,0
Morgan,16,0,0,3,250,0,7.8,11163,347,21.6,40,0,7,9,0,1.24,0,0.28,0.22,14.1,15048,7556,7492,0,468,30.3,0.09,60.0,0,0,0,0,0,321,3,-306,0,0,2144,2144,6329,0,48416,0,21,562,21888,0,11,29,0
UmTi,14,0,2,3,192,159,6,9612,299,18.6,64,0,18,10,0,1.99,0,0.31,0.56,22.5,3686,1972,1502,212,115,7.4,0.09,60.0,0,0,0,0,0,275,-6,-185,0,0,0,0,12104,0,40727,0,7,297,32372,84,11,31,0
Karis,16,1,4,0,255,0,7.9,11129,346,21.5,26,0,3,7,0,0.81,0,0.22,0.09,9.2,13451,520,12835,96,418,27.1,0.03,20.0,0,0,0,0,0,-351,-17,-450,0,0,63,63,910,0,14418,0,10,183,19823,201,9,26,0
Hena,15,4,2,1,289,36,9,12831,399,24.8,56,0,20,7,0,1.74,0,0.22,0.62,19.7,14183,8265,5888,30,441,28.6,0.16,100.0,0,1,0,0,0,-443,-14,-302,0,0,0,0,4735,0,24770,0,3,141,18843,36,8,30,0
Effort,12,0,1,5,9,0,0.3,7064,219,13.6,98,0,8,20,0,3.05,0,0.62,0.25,34.5,3301,698,2603,0,103,6.6,0.16,100.0,0,0,0,0,0,-231,-3,-322,0,0,174,174,2328,746,4320,7346,13,91,9562,0,22,39,0
Morgan,14,2,1,0,202,0,7.4,9619,350,22.6,28,8,7,7,6,1.02,0.29,0.26,0.26,13.6,6705,5158,451,1096,244,24.3,0.07,100.0,0,0,0,0,0,452,-12,-939,-1,0,4646,4646,1418,0,18200,430,14,1677,10686,0,9,26,0
UmTi,12,0,2,2,146,123,5.3,8291,302,19.5,41,12,10,15,11,1.49,0.44,0.55,0.36,19.9,4342,3709,241,392,158,15.7,0.07,100.0,0,0,0,0,0,384,-2,272,1,0,313,313,1673,139,36663,0,12,219,20907,54,17,28,0
Karis,14,0,1,0,249,0,9.1,9258,337,21.7,30,7,9,5,5,1.09,0.26,0.18,0.33,14.6,9228,523,8555,150,336,33.4,0,0.0,0,0,0,0,0,-280,3,562,1,0,1138,1138,965,0,13356,0,4,86,13221,0,6,19,0
Hena,13,0,2,0,251,27,9.1,9684,353,22.7,31,12,9,4,4,1.13,0.44,0.15,0.33,15.0,5033,3274,1603,156,183,18.2,0,0.0,0,0,0,0,0,-2495,-19,-787,-1,0,2679,2679,1287,0,13644,0,2,185,14908,14,5,23,0
Effort,10,0,1,0,29,0,1.1,5732,209,13.5,76,40,7,13,10,2.77,1.46,0.47,0.26,36.9,2333,756,1577,0,85,8.4,0,0.0,0,0,0,0,0,-174,20,-449,0,0,156,156,1424,413,5924,3542,10,104,5586,14,19,36,0
Morgan,18,2,0,6,311,4,8.1,14862,387,20.4,72,22,22,16,16,1.88,0.57,0.42,0.57,18.7,14825,11535,2592,698,386,18.6,0.21,53.3,1,0,0,0,0,860,16,820,1,0,6065,6065,4080,0,51679,645,52,3204,27844,0,18,37,1
UmTi,16,1,2,8,213,177,5.5,12935,337,17.8,94,18,23,18,17,2.45,0.47,0.47,0.6,24.4,7573,6372,841,360,197,9.5,0.23,60.0,0,0,0,0,0,594,11,461,0,0,1660,1660,3489,1683,67989,0,24,285,26653,16,21,39,1
Karis,18,10,0,2,351,1,9.1,18600,484,25.6,44,10,10,7,7,1.15,0.26,0.18,0.26,11.4,20330,1208,19122,0,529,25.5,0.31,80.0,1,1,0,1,0,-52,-19,46,0,0,7855,7855,6233,0,19510,0,1,110,26513,0,8,29,1
Hena,17,1,0,9,357,28,9.3,16697,435,22.9,52,17,17,5,5,1.35,0.44,0.13,0.44,13.5,30564,22467,7093,1004,796,38.3,0.26,66.7,0,0,0,0,0,676,-3,121,0,0,7894,7894,702,0,10073,0,3,63,15806,0,10,27,1
Effort,15,1,0,11,15,0,0.4,9682,252,13.3,123,67,13,19,19,3.2,1.74,0.49,0.34,31.9,6485,466,6019,0,169,8.1,0.31,80.0,0,0,0,0,0,171,-2,-616,0,0,898,898,18479,14121,5757,2860,28,157,8721,0,21,38,1
Morgan,15,0,0,0,243,1,7.4,9909,302,20.0,42,12,11,9,8,1.28,0.37,0.27,0.34,16.2,7587,6182,1071,334,231,14.2,0,0.0,0,0,0,0,0,282,8,-291,0,0,1369,1369,4172,0,36779,215,24,542,20903,0,10,25,0
UmTi,14,1,2,0,206,170,6.3,10148,309,20.4,71,16,23,13,13,2.16,0.49,0.4,0.7,27.3,5243,4382,607,254,160,9.8,0.03,100.0,0,0,0,0,0,-348,2,236,0,0,1000,1000,3669,0,27966,0,7,122,32589,40,14,30,0
Karis,16,0,3,1,294,0,9,11108,339,22.4,17,13,3,8,8,0.52,0.4,0.24,0.09,6.5,16864,129,16735,0,514,31.6,0.03,100.0,0,0,0,0,0,-10,2,549,1,0,2394,2394,8,0,15224,0,8,275,14506,84,8,24,0
Hena,15,0,3,1,297,5,9.1,12027,367,24.2,22,12,7,5,4,0.67,0.37,0.15,0.21,8.5,17946,11121,5992,833,547,33.7,0.03,100.0,0,0,0,0,0,-708,-21,-300,0,0,995,995,320,0,9577,0,1,19,16808,58,8,31,0
Effort,12,0,0,1,22,4,0.7,6455,197,13.0,108,61,12,18,16,3.29,1.86,0.55,0.37,41.5,5664,1065,4599,0,173,10.6,0.03,100.0,0,0,0,0,0,-186,-4,-141,0,0,153,153,14137,11477,4346,2492,24,186,7992,0,20,34,0
Morgan,16,0,3,3,241,4,7.5,9876,307,18.9,33,13,7,5,4,1.03,0.4,0.16,0.22,11.7,10756,5733,5023,0,335,20.4,0.09,33.3,0,0,0,0,0,-155,4,-45,0,0,0,0,2116,0,24384,0,6,89,23538,92,7,22,0
UmTi,14,4,6,3,170,131,5.3,10595,330,20.3,61,10,18,9,8,1.9,0.31,0.28,0.56,21.6,10902,9061,1393,448,339,20.7,0.22,77.8,1,1,0,0,0,559,3,-128,0,0,298,298,2191,0,25765,0,11,117,30660,180,11,30,0
Karis,16,3,2,1,290,0,9,11700,364,22.4,28,9,6,7,7,0.87,0.28,0.22,0.19,9.9,13106,609,12497,0,408,24.9,0.12,44.4,0,0,0,0,0,-424,0,277,0,0,1557,1557,2697,0,15701,0,1,94,22553,53,8,22,0
Hena,15,0,4,3,330,21,10.3,12422,386,23.8,44,15,15,7,7,1.37,0.47,0.22,0.47,15.5,11979,8588,1819,1572,373,22.7,0.09,33.3,0,0,0,0,0,-371,10,207,0,0,676,676,10,0,9042,0,1,57,13826,103,13,34,0
Effort,11,2,3,4,11,0,0.3,7530,234,14.4,117,69,9,24,22,3.64,2.15,0.75,0.28,41.3,5965,850,5115,0,186,11.3,0.19,66.7,0,0,0,0,0,718,0,-45,0,0,0,0,7699,4064,6335,4442,12,17,12101,56,26,41,0
Morgan,18,1,2,2,310,15,9.4,11836,359,20.8,36,7,12,5,3,1.09,0.21,0.15,0.36,11.8,10503,9727,776,0,319,18.4,0.09,33.3,0,0,0,0,0,-432,-6,-230,0,0,0,0,14485,0,48767,0,13,34,38687,84,8,21,0
UmTi,15,3,3,4,194,149,5.9,10802,328,19.0,83,16,25,16,13,2.52,0.49,0.49,0.76,27.2,17286,14852,1322,1112,525,30.3,0.21,77.8,1,0,0,0,0,222,26,1126,1,0,0,0,6292,0,30857,0,15,190,33487,58,18,35,0
Karis,18,3,1,3,370,7,11.2,14947,454,26.2,37,8,11,6,5,1.12,0.24,0.18,0.33,12.1,14598,63,14410,125,443,25.6,0.18,66.7,0,0,0,0,0,437,18,1185,1,0,5229,5229,2534,0,13574,0,10,294,18411,0,9,27,0
Hena,16,1,3,3,299,12,9.1,12399,376,21.8,28,16,6,7,7,0.85,0.49,0.21,0.18,9.2,10931,8145,2786,0,332,19.2,0.12,44.4,0,0,0,0,0,-408,-37,-381,0,0,3355,3355,923,0,14751,0,9,284,16161,100,11,29,0
Effort,12,1,3,3,33,4,1,6982,212,12.3,121,56,25,19,17,3.67,1.7,0.58,0.76,39.7,3720,323,3397,0,113,6.5,0.12,44.4,0,0,0,0,0,44,-2,-496,0,0,0,0,3231,1124,6712,3314,7,55,10913,64,21,36,0
Morgan,12,0,4,1,162,0,7,6452,280,19.8,17,9,0,3,3,0.74,0.39,0.13,0,11.4,6304,5659,552,93,273,26.5,0.04,50.0,0,0,0,0,0,-2422,-28,-2183,-2,0,0,0,455,0,13692,132,14,1270,15998,133,4,18,0
UmTi,11,1,6,1,116,99,5,6645,288,20.4,39,6,10,5,5,1.69,0.26,0.22,0.43,26.2,2530,2054,0,476,110,10.6,0.09,100.0,0,0,0,0,0,-1204,3,-101,0,0,0,0,320,0,19432,0,9,134,20999,155,6,19,0
Karis,13,1,3,1,182,0,7.9,7591,329,23.3,12,10,2,3,3,0.52,0.43,0.13,0.09,8.1,4054,439,3588,27,176,17.1,0.09,100.0,0,0,0,0,0,-1325,-36,-1154,-1,0,0,0,1523,0,8319,0,6,136,15498,63,4,19,0
Hena,12,0,3,1,181,0,7.9,6961,302,21.4,28,9,5,3,2,1.21,0.39,0.13,0.22,18.8,4832,4282,550,0,210,20.3,0.04,50.0,0,0,0,0,0,-2440,-22,-602,-1,0,0,0,0,0,4949,0,21,484,8498,112,7,19,0
Effort,9,0,6,1,18,0,0.8,4878,212,15.0,53,17,8,3,2,2.3,0.74,0.13,0.35,35.6,6051,333,5703,15,263,25.5,0.04,50.0,0,0,0,0,0,-529,-17,-293,0,0,0,0,1262,402,4478,0,14,106,12853,97,5,13,0
Morgan,18,0,3,3,312,26,8.2,13767,363,21.6,48,17,10,13,12,1.27,0.45,0.34,0.26,13.2,9949,8756,1193,0,263,17.0,0.08,60.0,0,0,0,0,0,-2167,-30,-1109,0,0,3025,3025,4234,0,36270,0,19,573,27058,86,15,32,0
UmTi,16,2,2,1,187,159,4.9,11525,304,18.1,106,40,17,12,12,2.8,1.06,0.32,0.45,29.2,7856,258,7173,425,207,13.4,0.08,60.0,0,0,0,0,0,489,27,1059,1,0,2087,2087,6944,0,21802,0,10,162,29822,48,15,29,0
Karis,18,1,2,3,341,11,9,14628,386,22.9,34,12,7,8,8,0.9,0.32,0.21,0.18,9.4,22532,285,21697,550,595,38.5,0.11,80.0,1,0,0,0,0,21,-7,-135,0,0,4701,4701,966,0,18752,0,16,557,15412,56,9,28,0
Hena,17,2,2,0,352,19,9.3,15327,405,24.0,43,17,15,6,6,1.14,0.45,0.16,0.4,11.8,11894,8672,2320,902,314,20.3,0.05,40.0,0,0,0,0,0,291,9,607,1,0,1341,1341,174,0,12572,0,16,272,11431,50,11,33,0
Effort,14,0,2,1,37,0,1,8570,226,13.4,132,67,19,23,21,3.48,1.77,0.61,0.5,36.4,6347,122,5983,242,168,10.8,0.03,20.0,0,0,0,0,0,489,7,-271,-1,0,113,113,4899,998,5802,0,10,75,14395,39,26,39,0
Morgan,16,2,0,6,232,0,8.2,10962,385,19.5,37,12,10,8,7,1.3,0.42,0.28,0.35,12.2,5051,4660,291,100,178,10.2,0.28,50.0,0,0,0,0,0,-313,-10,-101,0,0,2567,2567,2522,0,25940,228,14,1937,16797,0,9,27,1
UmTi,14,2,0,6,198,158,7,10497,369,18.7,104,38,26,9,8,3.66,1.34,0.32,0.91,34.3,8493,413,7158,922,299,17.2,0.28,50.0,0,0,0,0,0,900,33,1443,1,0,3144,3144,5653,0,12097,0,13,145,20937,0,10,24,1
Karis,18,5,1,8,276,6,9.7,13839,486,24.7,26,9,7,6,6,0.91,0.32,0.21,0.25,8.6,16031,1252,14779,0,563,32.4,0.46,81.3,2,0,0,0,0,456,-7,1064,1,0,8237,8237,6061,0,15490,0,7,165,18251,0,7,22,1
Hena,15,6,1,8,269,22,9.5,13677,481,24.4,53,19,17,11,10,1.86,0.67,0.39,0.6,17.5,17123,11431,5091,601,602,34.6,0.49,87.5,0,1,1,0,0,1631,3,-189,0,0,8810,8810,1392,0,11704,0,5,214,14640,0,15,32,1
Effort,12,1,1,8,35,0,1.2,7124,250,12.7,83,41,13,16,16,2.92,1.44,0.56,0.46,27.4,2777,718,1555,504,98,5.6,0.32,56.3,0,0,0,0,0,20,9,332,0,0,295,295,1775,1169,9988,0,20,110,9037,35,18,29,1
Morgan,15,2,2,0,259,5,9.5,11092,408,25.3,31,9,12,6,4,1.14,0.33,0.22,0.44,16.4,7446,5075,1157,1214,274,17.1,0.07,28.6,0,0,0,0,0,162,7,-56,0,0,6683,6683,4009,246,14027,0,5,78,15496,35,9,27,0
UmTi,12,0,4,7,134,111,4.9,8196,302,18.7,48,9,16,8,7,1.77,0.33,0.29,0.59,25.4,8065,458,6963,644,297,18.5,0.26,100.0,0,0,0,0,0,-370,-18,-587,0,0,0,0,5485,466,29045,0,50,639,28198,95,9,24,0
Karis,13,1,3,1,195,0,7.2,7973,293,18.2,12,8,1,5,4,0.44,0.29,0.18,0.04,6.3,12544,1257,11287,0,462,28.7,0.07,28.6,0,0,0,0,0,-928,-5,-366,-1,0,137,137,758,0,9977,0,2,105,17260,68,6,18,0
Hena,13,3,0,1,236,4,8.7,10113,372,23.1,24,14,7,5,5,0.88,0.52,0.18,0.26,12.7,11364,10032,996,336,418,26.0,0.15,57.1,0,0,0,0,0,489,15,-254,0,0,318,318,3244,0,4983,0,19,151,8237,0,10,27,0
Effort,9,1,4,4,41,0,1.5,6454,238,14.7,74,47,13,13,13,2.72,1.73,0.48,0.48,39.2,4225,107,4118,0,156,9.7,0.18,71.4,0,0,0,0,0,156,10,422,1,0,184,184,1956,638,6626,1673,8,149,11045,58,15,30,0
Morgan,17,1,2,1,271,8,8.4,12566,390,20.8,36,11,7,6,6,1.12,0.34,0.19,0.22,14.5,10174,6169,1614,2391,316,18.6,0.06,20.0,0,0,0,0,0,-2430,-12,-553,-1,0,9879,9879,7253,921,17355,0,6,225,17171,46,7,29,1
UmTi,15,1,2,6,173,157,5.4,10520,327,17.4,50,13,9,12,11,1.55,0.4,0.37,0.28,20.1,17075,465,14846,1764,531,31.3,0.22,70.0,0,0,0,0,0,-640,-4,-451,-1,0,958,958,9026,296,29144,0,39,706,36084,68,13,33,1
Karis,18,1,0,4,276,0,8.6,12143,377,20.1,32,9,6,8,6,0.99,0.28,0.25,0.19,12.9,8831,865,7672,294,274,16.2,0.16,50.0,0,0,0,0,0,44,-13,-38,0,0,1249,1249,4864,0,15036,0,8,390,17380,0,10,26,1
Hena,16,7,0,2,373,20,11.6,17089,531,28.3,50,15,12,4,4,1.55,0.47,0.12,0.37,20.1,16134,11567,3949,618,501,29.6,0.28,90.0,0,1,0,0,0,2079,29,965,1,0,11896,11896,576,0,24182,0,7,161,14036,0,5,26,1
Effort,13,0,0,9,27,0,0.8,8105,252,13.4,81,57,7,17,17,2.52,1.77,0.53,0.22,32.5,2362,541,1821,0,73,4.3,0.28,90.0,0,0,0,0,0,1079,14,293,1,0,1179,1179,1724,1076,4183,8032,13,150,4740,0,19,34,1
Morgan,15,0,3,1,220,4,7.6,8829,306,21.4,21,9,2,2,1,0.73,0.31,0.07,0.07,9.5,12463,7316,4990,157,432,27.3,0.03,100.0,0,0,0,0,0,-2183,-37,-1799,-1,0,570,570,3788,0,22081,0,8,127,23210,74,3,19,0
UmTi,12,0,2,1,152,133,5.3,8181,284,19.8,46,12,12,13,11,1.6,0.42,0.45,0.42,20.9,5791,3299,1997,495,201,12.7,0.03,100.0,0,0,0,0,0,323,-11,344,1,0,0,0,6155,3355,38229,0,11,394,31670,82,14,29,0
Karis,15,1,4,0,220,0,7.6,9223,320,22.3,23,9,3,5,4,0.8,0.31,0.17,0.1,10.5,13209,244,12965,0,458,29.0,0.03,100.0,0,0,0,0,0,-531,-25,-692,-1,0,0,0,3011,0,20410,0,7,165,19948,123,7,22,0
Hena,13,0,2,1,235,0,8.2,9266,321,22.4,30,11,7,3,3,1.04,0.38,0.1,0.24,13.6,12142,10298,1844,0,421,26.6,0.03,100.0,0,0,0,0,0,-201,-7,-853,0,0,0,0,482,0,6790,0,16,252,11693,33,7,25,0
Effort,10,0,4,0,44,0,1.5,5823,202,14.1,100,37,19,13,11,3.47,1.28,0.45,0.66,45.5,2007,126,1881,0,70,4.4,0,0.0,0,0,0,0,0,-37,19,643,1,0,0,0,11339,8895,10404,730,16,102,13965,126,17,34,0
Morgan,18,3,4,3,423,16,8.8,19063,399,23.1,53,12,6,7,7,1.11,0.25,0.15,0.13,8.6,18864,15957,2364,543,394,15.2,0.13,46.2,2,0,0,0,0,603,28,659,1,0,2744,2744,27169,0,85152,0,16,111,58358,78,9,29,0
UmTi,18,3,3,4,251,188,5.2,15541,325,18.8,188,78,47,21,19,3.93,1.63,0.44,0.98,30.6,19462,649,15163,3650,407,15.7,0.15,53.8,1,0,0,0,0,143,5,58,0,1,3005,3005,11717,0,34861,0,18,278,44735,74,22,42,0
Karis,18,3,2,5,335,20,7,16532,346,20.0,91,48,16,15,15,1.9,1,0.31,0.33,14.8,27774,917,23841,3016,581,22.4,0.17,61.5,0,0,0,0,0,-560,-22,-582,0,0,1779,1779,6106,0,21548,0,39,608,27743,46,19,40,0
Hena,18,4,2,5,425,14,8.9,20431,427,24.7,83,29,18,11,11,1.74,0.61,0.23,0.38,13.5,54886,48556,6121,209,1147,44.3,0.19,69.2,1,0,0,0,0,1171,29,890,1,0,6138,6138,6281,0,14604,0,37,680,22022,43,17,36,0
Effort,15,0,3,8,59,0,1.2,11106,232,13.4,199,86,33,28,27,4.16,1.8,0.59,0.69,32.4,2843,134,2681,28,59,2.3,0.17,61.5,0,0,0,0,0,59,20,314,0,0,257,257,31441,22860,9185,2452,24,166,12874,126,30,54,0
Morgan,18,2,0,4,316,28,9.8,14120,438,22.7,41,12,14,9,6,1.27,0.37,0.28,0.43,13.1,14702,8761,5891,50,456,25.6,0.19,60.0,0,1,0,0,0,102,-9,-245,0,0,5896,5896,5032,0,16572,0,9,109,19278,0,14,27,1
UmTi,15,0,0,9,184,135,5.7,10935,339,17.6,74,18,34,16,16,2.3,0.56,0.5,1.05,23.6,6034,3355,2471,208,187,10.5,0.28,90.0,0,0,0,0,0,-344,-16,-882,0,0,897,897,6753,3303,29556,0,17,353,26703,0,17,37,1
Karis,18,4,0,4,334,4,10.4,14585,452,23.5,30,9,8,6,6,0.93,0.28,0.19,0.25,9.6,21757,836,20794,127,675,37.9,0.25,80.0,0,0,0,0,0,464,16,624,0,0,8700,8700,6273,0,11121,0,16,49,16487,0,9,26,1
Hena,15,2,1,7,287,21,8.9,13141,408,21.2,52,18,20,7,7,1.61,0.56,0.22,0.62,16.6,11067,7460,3517,90,343,19.3,0.28,90.0,0,0,0,0,0,-726,-12,-264,0,0,6812,6812,0,0,10024,0,22,350,8128,36,10,31,1
Effort,13,2,2,7,43,0,1.3,9342,290,15.0,117,65,20,20,22,3.63,2.02,0.62,0.62,37.3,3858,515,2411,932,120,6.7,0.28,90.0,0,0,0,0,0,134,20,206,1,0,937,937,0,0,17481,0,26,170,10209,28,27,37,1
Morgan,16,1,5,1,260,0,8.5,11877,386,23.7,37,11,11,7,6,1.2,0.36,0.23,0.36,14.5,15034,12993,2041,0,489,24.0,0.07,33.3,0,0,0,0,0,-1723,-30,-2470,-2,0,1338,1338,3753,0,20359,0,38,475,24721,134,8,29,0
UmTi,13,2,4,3,165,132,5.4,9085,295,18.1,61,7,22,7,6,1.98,0.23,0.23,0.72,23.8,18047,548,15072,2427,587,28.8,0.16,83.3,1,0,0,0,0,600,19,326,0,1,446,446,7704,1474,24435,0,69,747,36915,115,9,24,0
Karis,15,0,4,3,249,4,8.1,9965,324,19.9,13,6,3,2,2,0.42,0.2,0.07,0.1,5.1,10778,85,10693,0,350,17.2,0.1,50.0,0,0,0,0,0,-1158,-13,-283,0,0,326,326,291,0,9416,0,8,271,18812,107,5,21,0
Hena,15,2,2,3,292,4,9.5,11974,389,23.9,34,15,8,6,6,1.11,0.49,0.2,0.26,13.3,13908,13070,786,52,452,22.2,0.16,83.3,0,0,0,0,0,-529,15,613,0,0,3597,3597,2794,0,7828,0,22,148,13594,67,10,33,0
Effort,11,1,3,4,43,0,1.4,7196,234,14.4,111,58,20,17,16,3.61,1.89,0.55,0.65,43.4,4864,293,3659,912,158,7.8,0.16,83.3,0,0,0,0,0,-724,14,-791,-1,0,963,963,227,0,6538,4109,10,160,10228,58,20,35,0
Morgan,17,3,4,0,304,24,9.8,12292,397,25.6,32,17,5,9,7,1.03,0.55,0.29,0.16,13.7,14863,10271,4398,194,480,31.9,0.1,60.0,0,1,0,0,0,-535,-1,445,1,0,955,955,2896,0,16183,0,8,214,21848,96,10,26,0
UmTi,13,0,3,4,150,114,4.8,8472,273,17.7,54,13,15,15,12,1.74,0.42,0.48,0.48,23.2,5291,2637,2307,347,171,11.4,0.13,80.0,0,0,0,0,0,-950,-6,-121,0,0,0,0,2049,404,38547,0,12,428,26273,75,16,34,0
Karis,15,2,3,0,261,8,8.4,10573,341,22.0,29,13,8,7,7,0.94,0.42,0.23,0.26,12.4,13363,342,13021,0,431,28.7,0.06,40.0,0,0,0,0,0,-292,-10,85,0,0,85,85,354,0,5652,0,6,221,11245,71,9,24,0
Hena,14,0,1,1,270,12,8.7,10315,333,21.5,23,14,5,5,5,0.74,0.45,0.16,0.16,9.9,8553,7604,893,56,276,18.4,0.03,20.0,0,0,0,0,0,-875,-20,-897,-1,0,0,0,1947,0,5536,0,10,152,10425,0,10,29,0
Effort,10,0,2,3,37,0,1.2,6317,204,13.2,95,56,15,18,16,3.07,1.81,0.58,0.48,40.8,4490,205,3833,452,145,9.6,0.1,60.0,0,0,0,0,0,-597,10,-323,-1,0,49,49,669,0,6244,1511,11,191,10008,47,20,33,0
Morgan,18,2,1,7,345,12,9,15844,415,22.0,39,16,8,14,11,1.02,0.42,0.37,0.21,11.2,16299,13632,2667,0,427,18.7,0.24,64.3,0,0,0,0,0,-683,-7,-328,0,0,3731,3731,18664,0,54154,0,26,57,36757,41,16,39,1
UmTi,17,6,1,5,259,193,6.8,15214,399,21.2,87,9,24,8,8,2.28,0.24,0.21,0.63,25.1,19415,830,14030,4555,509,22.3,0.29,78.6,0,1,0,0,0,805,4,198,0,0,1229,1229,12045,0,48591,0,32,453,34443,36,10,29,1
Karis,18,3,0,8,324,4,8.5,15690,411,21.8,36,13,8,11,11,0.94,0.34,0.29,0.21,10.4,28529,252,28102,175,748,32.7,0.29,78.6,0,1,0,0,0,277,-13,-91,0,0,8586,8586,4215,0,11046,0,14,294,15858,0,15,32,1
