,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
deokdam,14,1,3,3,263,8,8.5,11965,387,24.5,29,0,6,6,0,0.94,0,0.19,0.19,12.0,19585,13559,5219,807,633,31.9,0.13,66.7,0,0,0,0,0,321,9,708,0,0,4947,4947,1124,0,7001,0,2,128,13510,75,8,26,0
BeryL,12,0,3,4,30,0,1,7019,227,14.4,90,0,19,14,0,2.91,0,0.45,0.61,37.2,6675,406,6106,163,216,10.9,0.13,66.7,0,0,0,0,0,624,-7,123,1,0,789,789,2606,1061,8886,5343,14,228,12689,47,16,28,0
Rascal,17,2,1,0,300,28,9.2,12776,392,24.2,40,0,8,8,0,1.23,0,0.25,0.25,14.3,17216,977,15528,711,529,27.4,0.06,40.0,1,0,0,0,0,1201,24,928,0,0,105,105,16687,0,25597,0,44,456,26283,0,10,26,0
Croco,14,0,4,2,161,147,4.9,8352,256,15.8,55,0,14,13,0,1.69,0,0.4,0.43,19.7,4653,3961,199,493,143,7.4,0.06,40.0,0,0,0,0,0,-486,6,172,1,0,0,0,9564,64,38133,0,15,261,24479,112,14,29,0
FATE,16,2,1,1,303,4,9.3,12651,388,24.0,38,0,5,11,0,1.17,0,0.34,0.15,13.6,15317,955,14362,0,470,24.4,0.09,60.0,0,0,0,0,0,-668,6,-216,0,0,2488,2488,1081,0,7769,0,12,242,7023,0,15,35,0
deokdam,15,0,3,3,306,18,9.4,12162,373,23.1,43,0,11,5,0,1.32,0,0.15,0.34,15.4,18891,12265,5902,724,580,30.0,0.09,60.0,0,0,0,0,0,-854,2,349,1,0,1768,1768,5465,314,9049,0,7,134,14671,60,8,26,0
BeryL,11,1,4,2,22,0,0.7,6820,209,12.9,103,0,18,22,0,3.16,0,0.68,0.55,36.9,6824,163,5633,1028,210,10.8,0.09,60.0,0,0,0,0,0,-69,4,56,1,0,501,501,938,0,8849,4397,19,198,11591,80,23,36,0
Rascal,15,1,4,2,246,4,7.8,10624,337,20.5,26,0,6,8,0,0.82,0,0.25,0.19,8.3,12757,6465,6124,168,404,19.7,0.1,42.9,0,0,0,0,0,-708,-20,-748,-1,0,836,836,6285,0,55182,0,28,717,39234,129,10,32,0
Croco,13,2,4,0,152,136,4.8,8845,280,17.0,65,0,15,12,0,2.06,0,0.38,0.48,20.6,9849,772,8747,330,312,15.2,0.06,28.6,0,0,0,0,0,-349,2,104,0,0,715,715,14447,1613,15824,0,4,50,22056,73,13,27,0
FATE,17,0,4,3,270,12,8.6,10522,334,20.3,19,0,1,7,0,0.6,0,0.22,0.03,6.0,12204,997,11207,0,387,18.9,0.1,42.9,0,0,0,0,0,-920,-9,-130,0,0,689,689,4095,0,15032,0,18,78,18709,145,9,31,0
deokdam,14,3,5,3,244,4,7.7,12555,398,24.2,47,0,7,10,0,1.49,0,0.32,0.22,14.9,14344,11596,2748,0,455,22.2,0.19,85.7,0,0,0,0,0,1448,7,836,1,0,3976,3976,1730,712,5768,0,13,220,11051,177,16,35,0
BeryL,12,1,1,5,65,0,2.1,9341,296,18.0,158,0,33,11,0,5.01,0,0.35,1.05,50.2,15463,15196,267,0,490,23.9,0.19,85.7,0,0,0,0,0,1903,-1,637,0,0,4198,4198,1291,0,4293,0,19,40,8581,42,13,29,0
Rascal,14,2,2,0,225,4,8.5,10567,398,25.9,21,0,3,5,0,0.79,0,0.19,0.11,10.6,12959,11751,1148,60,488,32.6,0.08,100.0,0,0,0,0,0,679,0,-90,0,0,2481,2481,10140,0,22355,0,21,75,29925,70,6,19,0
Croco,12,0,2,1,137,126,5.2,7285,274,17.9,37,0,9,8,0,1.39,0,0.3,0.34,18.6,4370,2356,1796,218,165,11.0,0.04,50.0,0,0,0,0,0,-195,-15,-381,0,0,0,0,10425,175,23198,0,14,262,21215,52,9,23,0
FATE,15,0,2,1,243,8,9.2,9034,340,22.2,26,0,1,5,0,0.98,0,0.19,0.04,13.1,10772,149,10623,0,406,27.1,0.04,50.0,0,0,0,0,0,-49,4,187,0,0,1983,1983,86,0,6264,0,7,236,11810,84,5,20,0
deokdam,12,0,1,2,193,4,7.3,8180,308,20.1,34,0,9,5,0,1.28,0,0.19,0.34,17.1,6803,6475,0,328,256,17.1,0.08,100.0,0,0,0,0,0,-2925,-51,-788,-1,0,233,233,2007,211,4926,0,7,77,6659,40,6,18,0
BeryL,10,0,2,2,22,0,0.8,5666,213,13.9,81,0,14,17,0,3.05,0,0.64,0.53,40.7,4796,743,3591,462,181,12.1,0.08,100.0,0,0,0,0,0,-164,-11,-597,0,0,451,451,417,0,5360,2335,13,27,7829,41,20,31,0
Rascal,13,1,5,1,197,0,8,8824,357,22.1,16,6,4,4,3,0.65,0.24,0.16,0.16,8.5,9754,8703,1051,0,394,22.0,0.08,28.6,0,0,0,0,0,13,12,-166,-1,0,7006,7006,5763,0,15039,0,15,35,26881,170,5,19,0
Croco,11,0,3,2,123,110,5,6556,265,16.4,24,7,5,7,6,0.97,0.28,0.28,0.2,12.8,4690,4037,490,163,190,10.6,0.08,28.6,0,0,0,0,0,-754,8,-64,0,0,0,0,1310,0,14441,0,7,174,21892,55,8,24,0
FATE,16,0,2,3,229,0,9.3,8496,344,21.3,19,8,4,4,3,0.77,0.32,0.16,0.16,10.1,7868,80,7598,190,318,17.7,0.12,42.9,0,0,0,0,0,-731,-2,166,0,0,0,0,2700,0,12214,0,12,356,21656,16,5,20,0
deokdam,12,3,4,3,162,0,6.5,9083,367,22.8,17,8,5,2,2,0.69,0.32,0.08,0.2,9.0,10011,9577,434,0,405,22.5,0.24,85.7,0,0,0,0,0,-2033,-40,-615,-1,0,433,433,2411,605,6391,0,28,158,15168,85,6,23,0
BeryL,10,3,5,3,55,0,2.2,6920,280,17.4,112,51,29,12,10,4.53,2.06,0.49,1.17,59.6,12103,11148,955,0,489,27.2,0.24,85.7,1,1,0,0,0,-947,3,-286,-1,0,0,0,453,0,5761,0,42,421,14559,136,14,28,0
Rascal,16,1,4,1,256,8,7.4,12271,353,22.2,40,13,9,9,6,1.15,0.37,0.26,0.26,13.7,12153,8748,2826,579,350,18.6,0.06,25.0,0,0,0,0,0,-1050,-12,-1307,-1,0,2737,2737,5545,0,44811,241,32,618,27875,119,10,31,0
Croco,14,1,1,4,180,153,5.2,10430,300,18.8,80,13,27,13,11,2.3,0.37,0.37,0.78,27.3,9172,8568,0,604,264,14.1,0.14,62.5,0,0,0,0,0,-278,-6,-593,-1,0,0,0,6341,1556,39360,0,24,349,28427,27,14,31,0
FATE,17,4,2,2,288,9,8.3,12796,368,23.1,42,9,10,7,7,1.21,0.26,0.2,0.29,14.3,17058,1116,15834,108,491,26.1,0.17,75.0,0,0,0,0,0,270,4,-281,-1,0,271,271,6542,0,20758,0,3,138,27855,71,8,25,0
deokdam,15,1,1,2,300,6,8.6,12161,350,22.0,30,17,5,10,9,0.86,0.49,0.29,0.14,10.2,18323,16444,1879,0,528,28.1,0.09,37.5,0,0,0,0,0,-671,-22,-144,0,0,0,0,2994,666,5560,0,20,379,10731,16,14,35,0
BeryL,13,1,3,5,33,0,1,7694,222,13.9,101,58,17,23,21,2.91,1.67,0.66,0.49,34.5,8551,781,6596,1174,246,13.1,0.17,75.0,0,0,0,0,0,304,9,1237,2,0,0,0,886,0,9888,3329,17,145,10902,68,25,40,0
Rascal,13,1,4,0,174,0,7.5,7442,319,22.3,18,7,3,3,3,0.77,0.3,0.13,0.13,11.7,4776,3878,855,43,205,15.7,0.04,33.3,1,0,0,0,0,-830,-16,-647,0,0,0,0,546,0,21740,195,14,326,18890,107,4,18,0
Croco,11,1,6,1,131,112,5.6,7022,301,21.0,31,6,9,5,5,1.33,0.26,0.21,0.39,20.1,4606,4060,175,371,197,15.1,0.09,66.7,0,0,0,0,0,-189,-1,-97,0,0,0,0,55,0,21651,0,14,305,18908,97,6,19,0
FATE,13,1,1,1,159,0,6.8,7232,310,21.7,31,15,7,5,4,1.33,0.64,0.21,0.3,20.1,13278,1327,11951,0,569,43.6,0.09,66.7,0,0,0,0,0,-327,-30,-1341,-1,0,235,235,1412,0,6747,0,14,41,13847,27,5,17,0
deokdam,11,0,2,0,182,4,7.8,7139,306,21.4,25,11,6,5,4,1.07,0.47,0.21,0.26,16.2,5017,3147,1870,0,215,16.5,0,0.0,0,0,0,0,0,-1146,-40,-705,-1,0,397,397,346,0,8165,0,1,33,13166,74,8,21,0
BeryL,9,0,2,0,11,0,0.5,4551,195,13.6,49,25,8,8,6,2.1,1.07,0.34,0.34,31.8,2768,525,2243,0,119,9.1,0,0.0,0,0,0,0,0,-1414,-2,-514,0,0,0,0,6678,5197,3262,826,12,119,7023,48,10,22,0
Rascal,16,2,0,6,262,4,9.3,12240,436,21.8,26,9,2,5,4,0.93,0.32,0.18,0.07,9.8,14746,7549,7197,0,525,22.3,0.28,53.3,0,1,0,0,0,-92,-16,-38,0,0,6177,6177,2185,0,54829,0,28,1380,21717,0,6,24,1
Croco,14,4,1,10,144,116,5.1,10427,371,18.6,44,9,14,7,7,1.57,0.32,0.25,0.5,16.6,13217,604,11758,855,471,20.0,0.5,93.3,0,0,0,0,0,194,-9,-101,0,0,104,104,10027,2669,18191,0,48,560,25326,14,8,22,1
FATE,16,4,0,9,257,8,9.2,12159,433,21.7,54,20,12,4,4,1.92,0.71,0.14,0.43,20.4,22238,634,21604,0,792,33.7,0.46,86.7,0,0,0,0,0,-149,-2,-112,0,0,4361,4361,1728,0,8544,0,15,227,10270,0,6,25,1
deokdam,15,5,1,7,255,15,9.1,13474,480,24.0,53,14,14,7,7,1.89,0.5,0.25,0.5,20.0,13961,9398,4374,189,497,21.2,0.43,80.0,0,0,1,0,0,586,-18,-619,0,0,8856,8856,1201,0,9469,0,4,80,10923,8,8,23,1
BeryL,13,0,0,14,50,4,1.8,7745,276,13.8,88,36,17,13,13,3.13,1.28,0.46,0.61,33.2,1837,471,1366,0,65,2.8,0.5,93.3,0,0,0,0,0,-246,10,867,1,0,456,456,1468,878,5713,2526,23,124,7313,0,15,32,1
Rascal,16,0,5,0,279,28,8.9,10693,342,22.0,42,11,10,6,6,1.34,0.35,0.19,0.32,15.4,5902,5015,887,0,189,13.2,0,0.0,0,0,0,0,0,-2271,-26,-2445,-2,0,3630,3630,2492,0,16800,0,11,388,21242,123,7,23,0
Croco,13,1,2,3,155,139,5,8788,281,18.1,47,11,14,12,10,1.5,0.35,0.38,0.45,17.3,6080,5233,0,847,194,13.6,0.13,66.7,0,0,0,0,0,-410,-14,-245,-1,0,121,121,1113,262,38306,0,17,283,22954,40,13,29,0
FATE,15,4,1,0,240,0,7.7,11260,360,23.1,43,20,8,7,7,1.37,0.64,0.22,0.26,15.8,20139,1701,18414,24,644,45.2,0.13,66.7,1,0,0,0,0,-239,-3,33,0,0,317,317,2868,0,9598,0,18,66,19119,0,7,21,0
deokdam,14,1,1,2,293,20,9.4,11496,367,23.6,62,14,25,7,6,1.98,0.45,0.22,0.8,22.8,8441,5054,3339,48,270,18.9,0.1,50.0,0,0,0,0,0,-67,-8,59,0,0,608,608,2578,348,16112,0,3,127,18389,0,8,22,0
BeryL,11,0,3,4,17,0,0.5,6448,206,13.2,78,47,12,17,17,2.49,1.5,0.54,0.38,28.7,4030,1016,2339,675,129,9.0,0.13,66.7,0,0,0,0,0,-79,3,-550,0,0,51,51,1127,0,8076,4089,18,165,12425,74,21,34,0
