,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Bdd,18,4,1,8,318,9,9.1,14638,417,21.2,30,7,5,1,1,0.85,0.2,0.03,0.14,9.7,20874,527,19244,1103,594,22.1,0.34,66.7,0,1,0,0,0,-288,10,200,0,0,3439,3439,2140,0,9053,0,26,557,11120,35,3,19,1
Aiming,17,6,1,6,367,24,10.4,17765,506,25.8,45,13,10,3,3,1.28,0.37,0.09,0.28,14.6,24352,21687,873,1792,693,25.8,0.34,66.7,0,1,0,0,0,386,15,166,0,0,9713,9713,4666,0,12937,0,14,115,9170,43,4,21,1
Lehends,14,1,4,14,17,0,0.5,9105,259,13.2,93,61,11,21,18,2.65,1.74,0.6,0.31,30.1,8369,928,6867,574,238,8.9,0.43,83.3,0,0,0,0,0,-154,-24,21,0,0,879,879,1902,145,13716,4714,32,246,10886,77,23,38,1
Kiin,18,2,1,4,335,12,9.5,15121,431,22.5,40,14,9,8,8,1.14,0.4,0.23,0.26,13.5,16373,14103,2270,0,466,24.5,0.17,35.3,1,0,0,0,0,1098,18,711,0,0,5171,5171,13309,0,35646,0,22,61,29274,56,9,33,1
Cuzz,16,2,1,10,211,154,6,12024,343,17.9,70,8,21,7,6,1.99,0.23,0.2,0.6,23.6,8059,3836,3637,586,230,12.0,0.34,70.6,0,0,0,0,0,462,5,-41,0,0,1061,1061,21348,3230,62796,0,20,374,47527,33,9,25,1
Bdd,18,4,0,7,310,5,8.8,14663,418,21.9,36,9,6,7,7,1.03,0.26,0.2,0.17,12.2,15670,539,15036,95,446,23.4,0.31,64.7,0,0,0,0,0,229,6,324,0,0,6046,6046,5875,0,7496,0,15,51,12627,0,9,26,1
Aiming,17,8,0,4,351,28,10,17048,486,25.4,49,16,11,5,5,1.4,0.46,0.14,0.31,16.6,20970,19120,1410,440,597,31.3,0.34,70.6,0,1,0,0,0,-118,-10,-37,0,0,9016,9016,4965,0,9145,0,10,167,12169,0,9,27,1
Lehends,14,1,1,11,29,0,0.8,8225,234,12.3,101,66,9,20,20,2.88,1.88,0.57,0.26,34.1,5819,1126,4303,390,166,8.7,0.34,70.6,0,0,0,0,0,625,11,-373,0,0,0,0,2351,0,10869,0,25,128,15030,21,22,36,1
Kiin,16,3,3,6,248,12,8.6,13328,463,22.2,25,11,1,5,5,0.87,0.38,0.17,0.03,8.7,19179,12455,4347,2377,667,23.9,0.31,47.4,0,0,0,0,0,-1016,-15,-942,-1,0,7937,7937,3869,0,9902,0,11,281,16160,103,7,27,1
Cuzz,14,7,1,4,151,131,5.2,10647,370,17.7,59,7,14,6,5,2.05,0.24,0.21,0.49,20.5,11269,9405,954,910,392,14.0,0.38,57.9,1,2,0,0,0,-160,2,151,0,0,2556,2556,15456,0,15026,0,11,223,22733,21,6,22,1
Bdd,16,5,1,7,230,8,8,12463,433,20.8,41,18,7,7,7,1.43,0.63,0.24,0.24,14.2,24073,346,22963,764,837,30.0,0.42,63.2,0,1,0,0,0,798,8,359,0,0,3680,3680,1485,0,7830,0,16,223,9724,42,9,22,1
Aiming,16,4,0,11,330,21,11.5,16123,560,26.9,82,12,26,4,4,2.85,0.42,0.14,0.9,28.5,15694,9786,5007,901,546,19.6,0.52,78.9,0,1,0,0,0,2151,21,836,1,0,12071,12071,4216,0,11466,0,7,197,9541,0,7,25,1
Lehends,12,0,3,12,33,0,1.1,7446,259,12.4,81,44,7,15,14,2.82,1.53,0.52,0.24,28.1,10031,1428,8012,591,349,12.5,0.42,63.2,0,0,0,0,0,346,-1,419,0,0,464,464,2643,0,11203,0,40,165,14599,44,18,30,1
Kiin,17,3,0,3,279,0,9.5,13386,457,23.7,37,13,7,7,7,1.26,0.44,0.24,0.24,11.6,15136,11314,3243,579,517,22.9,0.2,54.5,0,1,0,0,0,898,22,185,0,0,8499,8499,4104,0,38564,330,32,539,19035,0,9,29,1
Cuzz,15,2,0,6,199,159,6.8,10568,361,18.7,81,10,23,10,9,2.77,0.34,0.34,0.79,25.3,6586,6157,0,429,225,10.0,0.27,72.7,0,0,0,0,0,-727,-3,-257,0,0,1412,1412,10833,0,25614,0,12,278,17659,0,11,27,1
Bdd,17,1,0,7,279,4,9.5,11979,409,21.2,34,9,6,5,5,1.16,0.31,0.17,0.2,10.6,15154,434,14231,489,517,23.0,0.27,72.7,0,0,0,0,0,331,4,369,0,0,2410,2410,1813,0,3592,0,22,498,6442,0,7,23,1
Aiming,16,4,1,3,291,28,9.9,13125,448,23.2,73,14,19,5,5,2.49,0.48,0.17,0.65,22.8,26542,24765,1161,616,906,40.2,0.24,63.6,0,0,0,0,0,10,8,576,1,0,7760,7760,2256,115,11570,0,10,150,7842,35,8,24,1
Lehends,11,1,3,5,35,0,1.2,7478,255,13.2,95,42,15,13,12,3.24,1.43,0.44,0.51,29.7,2585,167,1990,428,88,3.9,0.2,54.5,0,0,0,0,0,-325,3,-288,-1,0,230,230,40,0,4029,500,19,88,8094,61,15,25,1
Kiin,18,2,2,5,355,20,9.8,15461,428,21.8,44,12,11,7,7,1.22,0.33,0.19,0.3,10.9,10137,7968,1690,479,281,15.7,0.19,53.8,0,1,0,0,0,1504,14,458,0,0,4583,4583,11111,0,26487,0,12,198,28038,46,9,32,1
Cuzz,17,3,1,9,260,199,7.2,14015,388,19.8,96,11,39,9,9,2.66,0.3,0.25,1.08,23.8,13214,10721,1262,1231,366,20.5,0.33,92.3,1,0,0,0,0,1280,16,360,0,2,1001,1001,20672,0,35776,0,14,249,38208,21,11,30,1
Bdd,18,4,1,3,340,0,9.4,14685,407,20.7,54,27,12,14,14,1.5,0.75,0.39,0.33,13.4,16026,302,14982,742,444,24.8,0.19,53.8,0,1,0,0,0,564,6,772,1,0,5202,5202,1808,0,11482,0,14,399,17312,57,17,35,1
Aiming,18,4,0,3,392,13,10.9,18244,506,25.8,69,20,21,10,10,1.91,0.55,0.28,0.58,17.1,22932,17779,3896,1257,636,35.5,0.19,53.8,1,0,0,0,0,601,17,1493,1,0,5933,5933,1471,0,6743,0,46,698,9940,0,10,28,1
Lehends,13,0,1,7,45,0,1.2,8436,234,11.9,141,73,20,24,24,3.91,2.02,0.67,0.55,34.9,2304,520,1102,682,64,3.6,0.19,53.8,0,0,0,0,0,-465,-7,-1112,-2,0,0,0,2496,1477,11778,0,21,139,12976,16,27,40,1
Kiin,18,5,3,3,308,18,8.6,16335,455,25.2,49,14,4,6,6,1.37,0.39,0.17,0.11,13.1,23793,16108,4857,2828,663,33.7,0.22,57.1,0,0,0,0,0,2147,51,2205,1,0,7407,7407,7808,0,22470,0,12,305,24527,174,8,35,0
Cuzz,17,4,1,5,239,180,6.7,13126,366,20.2,76,11,21,16,10,2.12,0.31,0.45,0.59,20.3,13549,11764,1296,489,378,19.2,0.25,64.3,1,0,0,0,0,268,10,107,0,0,1400,1400,22040,0,30973,3,11,182,30957,39,11,29,0
Bdd,17,2,2,5,221,3,6.2,11697,326,18.0,50,15,11,11,11,1.39,0.42,0.31,0.31,13.3,12073,529,11544,0,336,17.1,0.2,50.0,0,0,0,0,0,-511,-26,-1188,-1,0,1958,1958,10619,0,23433,0,27,428,20954,32,13,32,0
Aiming,17,2,2,6,342,26,9.5,15427,430,23.8,52,14,9,4,4,1.45,0.39,0.11,0.25,13.9,12146,10550,1596,0,338,17.2,0.22,57.1,0,0,0,0,0,778,17,201,0,0,6947,6947,2211,401,13326,0,19,72,8834,111,5,22,0
Lehends,12,1,2,5,22,0,0.6,8357,233,12.9,148,82,16,21,19,4.12,2.29,0.59,0.45,39.5,8966,5946,3020,0,250,12.7,0.17,42.9,0,0,0,0,0,-143,-5,-147,0,0,893,893,1233,0,5463,0,47,341,8505,59,23,36,0
Kiin,18,0,0,3,311,8,8.7,14715,413,21.3,66,15,16,9,9,1.85,0.42,0.25,0.45,18.0,10634,9448,891,295,299,16.4,0.08,25.0,0,0,0,0,0,544,13,452,0,0,3873,3873,16466,0,39851,0,18,51,29284,0,10,31,1
Cuzz,17,4,1,6,227,185,6.4,13687,384,19.9,94,13,29,17,11,2.64,0.37,0.48,0.81,25.6,9432,7192,841,1399,265,14.6,0.28,83.3,0,0,0,0,0,1622,21,1050,1,0,702,702,22477,0,29338,90,14,190,31158,51,12,30,1
Bdd,18,2,1,7,248,4,7,13679,384,19.8,38,10,6,8,8,1.07,0.28,0.22,0.17,10.4,18086,957,14895,2234,508,27.9,0.25,75.0,0,0,0,0,0,-643,-26,-743,-1,0,3320,3320,6918,0,11267,6015,20,309,15491,30,11,27,1
Aiming,18,3,1,4,383,36,10.8,16939,476,24.6,51,16,11,7,7,1.43,0.45,0.2,0.31,13.9,21458,19278,688,1492,603,33.1,0.2,58.3,0,0,0,0,0,-301,0,159,0,0,11072,11072,9799,322,15245,0,10,87,16378,16,10,25,1
Lehends,14,3,0,7,44,4,1.2,9910,278,14.4,118,55,12,20,19,3.31,1.54,0.56,0.34,32.2,5150,1032,3666,452,145,8.0,0.28,83.3,0,0,0,0,0,511,-1,351,0,0,0,0,4263,0,9230,0,24,170,11844,0,23,38,1
Kiin,17,1,0,3,294,8,10.8,12535,462,22.5,32,12,5,8,6,1.18,0.44,0.29,0.18,13.0,9079,8709,370,0,335,20.1,0.15,36.4,0,0,0,0,0,1030,31,1286,1,0,4188,4188,8017,0,15840,0,16,55,16028,0,10,26,1
Cuzz,14,2,0,8,146,130,5.4,9854,363,17.7,55,7,15,5,5,2.03,0.26,0.18,0.55,22.4,5926,4838,764,324,218,13.1,0.37,90.9,0,0,0,0,0,595,-20,-425,0,0,2455,2455,13011,0,17861,0,9,155,20570,0,6,22,1
Bdd,16,3,0,4,283,8,10.4,12188,449,21.9,31,9,5,7,6,1.14,0.33,0.26,0.18,12.6,11130,424,10506,200,410,24.6,0.26,63.6,0,0,0,0,0,376,3,100,0,0,4684,4684,2258,0,5711,0,19,510,9229,0,9,24,1
Aiming,16,5,0,5,328,33,12.1,14063,518,25.2,46,9,13,3,3,1.7,0.33,0.11,0.48,18.7,17079,10938,4979,1162,629,37.7,0.37,90.9,0,2,0,0,0,692,2,528,1,0,6194,6194,1627,0,22634,0,10,203,7010,0,9,25,1
Lehends,12,0,0,10,23,0,0.8,7060,260,12.7,82,31,20,13,10,3.02,1.14,0.48,0.74,33.3,2058,406,1652,0,76,4.5,0.37,90.9,0,0,0,0,0,104,-11,77,0,0,1097,1097,911,398,1631,6078,12,149,2659,0,15,27,1
Kiin,18,0,0,5,329,0,8.4,14035,360,19.8,67,18,14,13,13,1.72,0.46,0.33,0.36,17.3,8613,2937,5486,190,221,12.0,0.13,41.7,0,0,0,0,0,-57,-2,367,0,0,544,544,12967,4072,54254,0,25,596,28276,0,14,37,1
Cuzz,17,2,0,2,241,176,6.2,12529,322,17.7,101,17,33,15,15,2.59,0.44,0.39,0.85,26.1,6329,5702,430,197,162,8.8,0.1,33.3,1,0,0,0,0,282,-17,-415,0,0,1545,1545,14260,0,23077,0,5,127,25928,0,17,39,1
Bdd,18,2,1,2,346,12,8.9,15637,401,22.1,46,18,6,9,7,1.18,0.46,0.23,0.15,11.9,18837,708,17374,755,484,26.2,0.1,33.3,0,1,0,0,0,131,-6,-104,0,0,7607,7607,704,0,8855,0,9,262,11137,61,11,31,1
Aiming,18,4,1,6,396,37,10.2,18194,467,25.7,47,19,12,7,7,1.21,0.49,0.18,0.31,12.1,32251,20994,10483,774,828,44.9,0.26,83.3,0,0,0,0,0,887,-2,217,1,0,12742,12742,9294,0,17483,0,3,97,21736,47,11,33,1
Lehends,15,4,2,5,34,0,0.9,10484,269,14.8,126,64,18,19,20,3.23,1.64,0.49,0.46,32.6,5743,658,4245,840,147,8.0,0.23,75.0,0,1,0,0,0,1010,4,88,0,0,1514,1514,462,0,3399,6627,9,138,4713,20,25,42,1
Kiin,18,3,2,8,306,14,8.3,14853,402,22.0,44,18,9,10,9,1.19,0.49,0.27,0.24,13.5,15290,11782,3508,0,414,20.6,0.3,78.6,0,0,0,0,0,-630,-2,-128,0,0,7274,7274,11042,0,28402,0,20,93,31074,86,11,38,1
Cuzz,17,4,0,9,240,191,6.5,13437,364,19.9,63,12,13,10,10,1.71,0.32,0.27,0.35,19.4,12911,11696,96,1119,350,17.4,0.35,92.9,1,1,0,0,0,-629,2,-183,0,0,3010,3010,12502,0,38854,0,25,432,21278,0,12,30,1
Bdd,18,5,0,5,279,0,7.6,15697,425,23.3,38,6,6,4,4,1.03,0.16,0.11,0.16,11.7,15626,1667,13709,250,423,21.0,0.27,71.4,0,2,0,0,0,455,-8,-263,0,0,6761,6761,3722,0,5977,0,35,247,10407,0,6,26,1
Aiming,17,2,1,8,346,13,9.4,15362,416,22.8,57,21,14,8,8,1.54,0.57,0.22,0.38,17.5,26885,22047,4362,476,728,36.2,0.27,71.4,0,0,0,0,0,-563,10,-12,0,0,4259,4259,1674,500,4898,0,24,511,8388,35,11,31,1
Lehends,14,0,3,8,35,0,0.9,8060,218,12.0,123,79,12,22,20,3.33,2.14,0.6,0.32,37.8,3571,674,2307,590,97,4.8,0.22,57.1,0,0,0,0,0,-1032,5,-710,-1,0,347,347,1889,804,14050,0,28,244,14721,40,25,36,1
Kiin,16,0,2,0,260,9,9,10299,356,22.4,33,10,5,4,3,1.14,0.35,0.14,0.17,13.3,9407,5749,734,2924,325,19.4,0,0.0,0,0,0,0,0,-140,-1,366,0,0,3149,3149,5634,0,15787,0,12,248,17889,44,5,26,0
Cuzz,12,2,7,2,138,130,4.8,7932,274,17.3,39,20,6,12,10,1.35,0.69,0.41,0.21,15.7,4879,4176,641,62,168,10.1,0.14,57.1,0,1,0,0,0,58,6,-166,0,0,0,0,10212,0,23710,100,6,531,26996,230,13,27,0
Bdd,14,4,2,0,227,0,7.8,10725,370,23.4,55,17,9,4,4,1.9,0.59,0.14,0.31,22.2,14118,816,13302,0,487,29.2,0.14,57.1,1,0,0,0,0,-62,4,324,0,0,1769,1769,2387,0,9483,0,11,29,13635,32,4,26,0
Aiming,14,1,2,3,252,4,8.7,10696,369,23.3,39,12,11,3,3,1.35,0.41,0.1,0.38,15.7,17269,14270,2999,0,596,35.7,0.14,57.1,0,0,0,0,0,-2197,-2,-537,0,0,2803,2803,272,0,4520,0,22,357,7902,21,6,22,0
Lehends,10,0,5,4,33,0,1.1,6268,216,13.6,82,44,9,12,10,2.83,1.52,0.41,0.31,33.1,2734,727,1164,843,94,5.6,0.14,57.1,0,0,0,0,0,-723,10,-38,0,0,314,314,712,365,15141,0,25,130,13237,119,14,27,0
Kiin,18,7,3,7,341,16,9,18327,482,23.6,43,17,6,9,9,1.13,0.45,0.24,0.16,10.0,34313,20382,7457,6474,902,33.6,0.37,58.3,2,0,0,0,0,1667,32,964,1,0,4277,4277,9403,0,20796,0,17,392,30075,135,11,39,1
Cuzz,17,2,2,11,202,172,5.3,12228,321,15.8,82,19,22,17,17,2.16,0.5,0.45,0.58,19.0,9959,9175,0,784,262,9.8,0.34,54.2,0,0,0,0,0,-315,-18,-295,0,0,656,656,17137,1841,53899,0,31,312,31242,46,18,38,1
Bdd,18,9,0,4,349,24,9.2,18067,475,23.3,80,26,6,10,10,2.1,0.68,0.26,0.16,18.5,29850,109,29516,225,784,29.2,0.34,54.2,2,1,0,0,0,287,-4,-237,0,0,5555,5555,2524,0,14524,0,17,315,14769,0,13,33,1
Aiming,18,6,2,6,425,46,11.2,20041,527,25.8,98,15,31,3,3,2.58,0.39,0.08,0.81,22.7,20866,13487,7193,186,548,20.4,0.32,50.0,1,0,0,0,0,211,13,993,1,0,11041,11041,7450,0,32828,0,6,227,20026,64,8,28,1
Lehends,14,0,3,12,17,0,0.4,8961,236,11.5,129,78,10,26,26,3.39,2.05,0.68,0.26,29.9,7099,547,6552,0,187,7.0,0.32,50.0,0,0,0,0,0,-870,-2,-443,0,0,589,589,4038,1681,6307,8066,18,63,11514,75,28,43,1
Kiin,16,3,1,1,270,0,9.9,12195,449,27.1,17,0,1,3,0,0.63,0,0.11,0.04,10.1,15336,1639,10204,3493,565,32.2,0.15,44.4,1,0,0,0,0,-3,4,108,0,0,4397,4397,4980,0,22065,0,4,43,23466,0,4,21,0
Cuzz,13,2,7,3,116,102,4.3,8089,298,18.0,44,0,9,9,0,1.62,0,0.33,0.33,26.2,8282,6679,925,678,305,17.4,0.18,55.6,0,0,0,0,0,70,-33,-887,-1,0,0,0,7638,0,21717,0,10,157,27205,208,11,28,0
Bdd,14,2,5,2,192,0,7.1,8749,322,19.4,15,0,2,2,0,0.55,0,0.07,0.07,8.9,9816,559,9257,0,362,20.6,0.15,44.4,0,1,0,0,0,507,0,-351,0,0,464,464,7929,0,24395,0,27,348,24395,156,4,17,0
Aiming,13,2,3,3,252,16,9.3,10315,380,22.9,42,0,15,1,0,1.55,0,0.04,0.55,25.0,11047,6636,3916,495,407,23.2,0.18,55.6,0,0,0,0,0,-2782,-16,-683,0,0,0,0,135,0,8789,0,0,35,14505,70,4,21,0
Lehends,11,0,2,5,12,0,0.4,5697,210,12.6,50,0,11,11,0,1.84,0,0.41,0.41,29.8,3109,254,2855,0,115,6.5,0.18,55.6,0,0,0,0,0,-1418,-4,-672,-1,0,121,121,6424,5083,4611,1623,19,165,8328,53,14,27,0
Kiin,13,0,3,0,190,0,8,7383,309,21.0,21,0,4,1,0,0.88,0,0.04,0.17,14.8,4468,3419,246,803,187,14.4,0,0.0,0,0,0,0,0,-1133,-19,-428,0,0,0,0,1175,0,8460,0,9,111,11805,47,2,23,0
Cuzz,11,1,3,1,116,107,4.9,6329,265,18.0,29,0,6,5,0,1.21,0,0.21,0.25,20.4,3853,3391,213,249,161,12.4,0.08,100.0,0,0,0,0,0,-1321,-16,-973,-1,0,0,0,8246,0,14530,0,5,144,20142,61,6,19,0
Bdd,13,0,2,2,186,0,7.8,7699,322,21.9,13,0,1,4,0,0.54,0,0.17,0.04,9.2,14000,386,13174,440,586,45.1,0.08,100.0,0,0,0,0,0,-335,-5,47,0,0,0,0,0,0,7123,0,11,186,10309,38,6,20,0
Aiming,12,1,2,0,207,0,8.7,8963,375,25.5,33,0,12,0,0,1.38,0,0,0.5,23.2,6475,4633,1802,40,271,20.8,0.04,50.0,0,0,0,0,0,-1650,-36,-835,-1,0,0,0,994,0,10213,0,2,117,11463,21,1,17,0
Lehends,10,0,3,1,14,0,0.6,4770,200,13.6,46,0,6,10,0,1.93,0,0.42,0.25,32.4,2277,405,1872,0,95,7.3,0.04,50.0,0,0,0,0,0,-973,11,-751,-1,0,0,0,916,517,3890,2422,12,126,6496,26,12,24,0
Kiin,16,0,2,4,263,0,8.4,10452,332,22.0,45,0,11,9,0,1.43,0,0.29,0.35,18.1,11068,6164,4902,2,352,25.8,0.13,80.0,0,0,0,0,0,-667,-9,-424,0,0,0,0,5653,0,70947,0,25,638,36373,45,11,29,0
Cuzz,13,1,2,0,158,123,5,8186,260,17.2,59,0,22,7,0,1.88,0,0.22,0.7,23.8,5799,5070,403,326,184,13.5,0.03,20.0,0,0,0,0,0,-764,-19,-345,0,0,0,0,9907,0,22716,0,7,211,21735,41,10,27,0
Bdd,16,2,1,1,269,0,8.5,11161,355,23.4,29,0,5,6,0,0.92,0,0.19,0.16,11.7,11754,460,11294,0,374,27.4,0.1,60.0,0,0,0,0,0,-834,-22,-583,-1,0,0,0,2039,0,11774,0,0,85,19714,45,7,28,0
Aiming,15,2,1,1,287,9,9.1,11617,369,24.4,37,0,14,2,0,1.18,0,0.06,0.44,14.9,9111,8653,362,96,290,21.3,0.1,60.0,0,0,0,0,0,-1882,-40,-725,0,0,0,0,2717,326,18183,0,8,91,7666,0,6,25,0
Lehends,11,0,2,5,24,1,0.8,6193,197,13.0,78,0,8,19,0,2.48,0,0.6,0.25,31.5,5142,424,4384,334,163,12.0,0.16,100.0,0,0,0,0,0,-473,2,-715,-1,0,0,0,1359,0,5241,2501,14,150,10255,68,24,35,0
Kiin,14,0,1,1,225,0,8.1,8721,313,21.3,25,0,5,2,0,0.9,0,0.07,0.18,12.6,11655,1801,9854,0,418,29.0,0.04,100.0,0,0,0,0,0,-618,-4,-276,-1,0,159,159,12865,0,21639,0,30,250,22562,42,4,21,0
Cuzz,13,0,3,1,155,141,5.6,7328,263,17.9,47,0,11,8,0,1.68,0,0.29,0.39,23.6,2951,2463,343,145,106,7.3,0.04,100.0,0,0,0,0,0,-208,3,-66,0,0,0,0,7217,339,29685,0,13,264,19192,77,10,27,0
Bdd,16,1,3,0,277,8,9.9,9660,346,23.6,17,0,1,2,0,0.61,0,0.07,0.04,8.5,13576,1421,11825,330,487,33.8,0.04,100.0,0,0,0,0,0,-479,-7,-407,0,0,148,148,178,89,5792,0,20,492,9352,72,4,19,0
Aiming,12,0,3,0,266,4,9.5,10052,360,24.5,58,0,20,4,0,2.08,0,0.14,0.72,29.1,8285,5045,2873,367,297,20.6,0,0.0,0,0,0,0,0,-775,-15,-512,0,0,0,0,151,0,6199,0,2,39,11762,99,7,21,0
Lehends,10,0,4,1,7,0,0.3,5187,186,12.7,52,0,1,13,0,1.86,0,0.47,0.04,26.1,3696,645,3051,0,132,9.2,0.04,100.0,0,0,0,0,0,-309,1,-508,0,0,0,0,6354,3751,5299,1275,18,166,11424,116,15,24,0
Kiin,16,1,1,7,245,8,9.5,11163,432,21.7,30,0,4,4,0,1.16,0,0.15,0.15,14.0,12990,6751,6239,0,503,21.8,0.31,47.1,0,0,0,0,0,766,19,94,0,0,9664,9664,5332,0,13687,0,18,123,18549,35,5,26,1
Cuzz,13,3,1,10,156,131,6,9143,354,17.8,49,0,10,7,0,1.9,0,0.27,0.39,22.9,7275,3694,3210,371,282,12.2,0.5,76.5,0,0,0,0,0,275,28,886,0,0,77,77,14772,562,30786,0,20,276,31576,21,8,20,1
Bdd,16,9,0,6,223,0,8.6,12737,493,24.7,33,0,8,7,0,1.28,0,0.27,0.31,15.4,13041,484,12153,404,505,21.9,0.58,88.2,0,2,0,0,0,1500,28,571,1,0,5593,5593,7357,0,12907,0,24,331,19283,0,9,26,1
Aiming,14,2,0,7,256,5,9.9,11296,438,21.9,25,0,4,2,0,0.97,0,0.08,0.15,11.7,18363,12685,5678,0,711,30.8,0.35,52.9,0,0,0,0,0,188,19,608,1,0,8649,8649,5686,408,5451,0,0,0,9093,0,2,20,1
Lehends,12,2,1,11,17,0,0.7,7158,277,13.9,77,0,13,11,0,2.98,0,0.43,0.5,36.0,7872,601,6567,704,305,13.2,0.5,76.5,0,0,0,0,0,-160,-13,84,0,0,655,655,1694,0,4059,3365,19,152,7949,0,14,22,1
Kiin,17,4,1,4,262,0,9,12909,445,22.0,31,0,5,5,0,1.07,0,0.17,0.17,12.3,16146,7036,8634,476,556,23.8,0.28,42.1,0,1,0,0,0,268,16,153,0,0,6883,6883,2993,0,19830,0,16,155,17934,45,6,26,1
Cuzz,15,0,2,11,176,148,6.1,9172,316,15.7,53,0,9,8,0,1.83,0,0.28,0.31,21.0,8748,3947,3981,820,301,12.9,0.38,57.9,0,0,0,0,0,-333,8,156,0,0,872,872,11375,434,39600,0,22,409,30914,40,9,23,1
Bdd,17,4,1,9,239,0,8.2,12475,430,21.3,43,0,9,7,0,1.48,0,0.24,0.31,17.1,9389,443,8278,668,323,13.9,0.45,68.4,1,1,0,0,0,758,-1,248,1,0,3711,3711,4306,0,18988,0,20,391,21035,48,8,26,1
Aiming,16,10,1,7,289,21,10,15974,550,27.3,38,0,9,3,0,1.31,0,0.1,0.31,15.1,28158,20756,6610,792,970,41.6,0.59,89.5,1,0,2,0,0,1250,38,1908,2,0,8875,8875,5085,634,6320,0,5,136,10528,35,6,24,1
Lehends,12,1,2,11,21,0,0.7,8067,278,13.8,87,0,14,11,0,3,0,0.38,0.48,34.5,5318,222,4385,711,183,7.8,0.41,63.2,0,0,0,0,0,414,-18,-330,-1,0,1610,1610,908,0,5483,3889,9,184,8533,49,13,27,1
Kiin,18,5,0,5,302,28,9.6,15360,487,23.4,35,0,11,6,0,1.11,0,0.19,0.35,14.2,22088,11942,10146,0,700,28.8,0.32,55.6,0,1,0,0,0,708,20,748,1,0,10275,10275,7630,0,20158,0,24,216,23163,0,8,28,1
Cuzz,16,7,0,8,199,148,6.3,13163,417,20.0,71,0,36,8,0,2.25,0,0.25,1.14,28.9,20347,1551,18169,627,645,26.5,0.48,83.3,0,3,0,0,0,349,-2,-104,0,1,3829,3829,10007,0,17616,0,32,204,15852,0,9,27,1
Bdd,18,4,2,5,339,4,10.7,15290,485,23.3,37,0,14,6,0,1.17,0,0.19,0.44,15.0,19787,12689,7002,96,627,25.8,0.29,50.0,2,0,0,0,0,920,9,130,0,0,5181,5181,11405,0,22834,0,12,104,25257,86,8,24,1
Aiming,16,2,2,3,281,9,8.9,14415,457,21.9,35,0,16,3,0,1.11,0,0.1,0.51,14.2,11374,11015,325,34,361,14.8,0.16,27.8,0,0,0,0,0,-1448,-7,-836,-1,0,5874,5874,7827,676,9603,0,6,92,15331,55,6,22,1
Lehends,13,0,3,9,35,0,1.1,7526,239,11.4,68,0,11,16,0,2.16,0,0.51,0.35,27.6,3068,379,1773,916,97,4.0,0.29,50.0,0,0,0,0,0,-1903,1,-637,0,0,164,164,3443,1173,15544,0,32,145,19232,54,20,33,1
Kiin,15,0,0,4,219,0,8.2,9682,365,18.6,25,0,5,5,0,0.94,0,0.19,0.19,12.4,10372,1968,8404,0,391,20.0,0.15,44.4,0,0,0,0,0,-679,0,90,0,0,5711,5711,14206,0,25691,0,24,237,22489,0,7,21,1
Cuzz,14,6,1,1,182,164,6.9,10200,384,19.6,37,0,6,5,0,1.39,0,0.19,0.23,18.4,12193,9990,1051,1152,459,23.5,0.26,77.8,0,0,0,1,0,195,15,381,0,0,0,0,12217,0,26486,0,12,318,22416,21,6,20,1
Bdd,16,0,0,6,253,0,9.5,10718,404,20.6,26,0,6,4,0,0.98,0,0.15,0.23,12.9,9877,897,8832,148,372,19.0,0.23,66.7,0,0,0,0,0,49,-4,-187,0,0,4296,4296,699,0,5350,0,25,666,8257,0,7,22,1
Aiming,14,3,1,3,304,8,11.5,14783,557,28.3,53,0,19,4,0,2,0,0.15,0.72,26.4,14593,10142,3933,518,550,28.1,0.23,66.7,0,0,0,0,0,2925,51,788,1,0,10029,10029,2187,0,10813,0,8,132,8314,46,7,24,1
Lehends,12,0,0,6,33,0,1.2,6772,255,13.0,60,0,6,8,0,2.26,0,0.3,0.23,29.9,4883,780,4103,0,184,9.4,0.23,66.7,0,0,0,0,0,164,11,597,0,0,180,180,25,0,2520,1976,18,199,3703,0,11,21,1
Kiin,18,4,2,6,353,20,8,18155,409,23.0,47,19,10,14,13,1.06,0.43,0.32,0.23,11.7,37752,33675,4077,0,851,30.9,0.23,76.9,1,1,0,0,0,133,-2,-576,0,0,14712,14712,4105,0,25251,0,13,282,17977,66,17,41,1
Cuzz,17,1,2,8,209,156,4.7,13493,304,17.1,73,17,16,13,13,1.65,0.38,0.29,0.36,18.2,11339,5536,4902,901,256,9.3,0.2,69.2,0,0,0,0,0,15,-16,-496,0,0,953,953,7706,4731,98339,0,26,349,56977,86,18,35,1
