,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Faker,16,1,4,3,255,0,6.8,11057,295,17.9,36,12,11,11,9,0.96,0.32,0.29,0.29,10.9,5945,5325,366,254,159,9.0,0.11,44.4,0,0,0,0,0,-730,5,-264,0,0,1316,1316,1470,0,49593,522,21,517,24448,210,12,29,0
Gumayusi,16,2,2,6,394,32,10.5,16121,430,26.0,54,14,17,6,6,1.44,0.37,0.16,0.45,16.4,12869,11432,1437,0,343,19.4,0.21,88.9,0,1,0,0,0,689,16,495,0,0,5313,5313,4994,563,17734,0,10,96,14033,46,8,28,0
Keria,13,2,1,7,45,0,1.2,9549,255,15.4,106,84,11,22,19,2.83,2.24,0.59,0.29,32.1,15423,812,13505,1106,412,23.3,0.24,100.0,0,0,0,0,0,740,-22,-371,0,0,1119,1119,1686,0,9302,3508,48,463,11150,0,24,42,0
Zeus,17,1,6,4,308,33,8.2,15208,404,24.1,57,20,7,7,6,1.51,0.53,0.19,0.19,16.1,19178,17284,1894,0,510,31.3,0.13,83.3,0,0,0,0,0,-94,-8,-707,0,0,6727,6727,3255,0,14983,0,6,196,20185,216,8,29,0
Oner,15,1,4,4,171,131,4.5,11087,295,17.6,83,17,25,15,15,2.21,0.45,0.4,0.66,23.5,10231,4507,5177,547,272,16.7,0.13,83.3,0,0,0,0,0,271,5,32,0,1,0,0,18035,2740,62407,0,28,357,40686,112,16,34,0
Faker,18,3,4,2,320,5,8.5,13856,368,22.0,40,17,8,9,8,1.06,0.45,0.24,0.21,11.3,16178,513,15253,412,430,26.4,0.13,83.3,0,0,0,0,0,-54,-7,-843,-1,0,434,434,3079,290,19205,0,36,129,19910,153,11,29,0
Gumayusi,17,0,2,3,392,30,10.4,14898,396,23.6,64,18,18,6,6,1.7,0.48,0.16,0.48,18.1,10884,7064,3792,28,289,17.8,0.08,50.0,0,0,0,0,0,165,4,-369,-1,0,887,887,3777,0,18991,0,39,448,12313,57,8,24,0
Keria,12,1,6,3,36,0,1,8021,213,12.7,109,81,12,21,20,2.9,2.15,0.56,0.32,30.9,4778,632,3176,970,127,7.8,0.11,66.7,0,0,0,0,0,210,-3,89,0,0,0,0,696,0,27857,0,36,208,19249,190,23,42,0
Zeus,16,3,3,7,195,5,6.5,11276,379,20.7,41,13,8,8,7,1.38,0.44,0.27,0.27,15.1,13323,117,13206,0,447,17.5,0.34,71.4,0,0,1,0,0,94,-13,-52,0,0,4632,4632,9604,0,22368,0,16,336,26256,89,10,28,1
Oner,13,1,0,12,155,129,5.2,9980,335,18.3,69,15,15,12,12,2.32,0.5,0.4,0.5,25.5,11705,6328,4712,665,393,15.3,0.44,92.9,0,0,0,0,0,-107,3,4,0,0,301,301,12885,1334,35789,0,22,317,28010,0,13,25,1
Faker,16,5,1,7,266,13,8.9,12905,433,23.7,23,7,5,5,4,0.77,0.24,0.17,0.17,8.5,26418,21912,4446,60,887,34.6,0.4,85.7,0,0,1,0,0,313,19,304,0,0,14441,14441,1968,0,17869,0,10,187,13838,30,6,26,1
Gumayusi,14,3,1,5,266,12,8.9,12588,423,23.1,58,17,15,9,9,1.95,0.57,0.3,0.5,21.4,16996,11435,5085,476,571,22.3,0.27,57.1,0,0,0,0,0,945,21,619,0,0,2700,2700,3125,0,13952,0,29,322,9032,47,11,24,1
Keria,12,2,2,11,26,0,0.9,7805,262,14.3,80,56,4,16,16,2.69,1.88,0.54,0.13,29.5,7899,270,6361,1268,265,10.3,0.44,92.9,0,0,0,0,0,719,-10,22,0,0,788,788,2926,191,15188,2283,16,121,11045,59,18,32,1
Zeus,18,0,5,7,259,0,5.8,13342,298,17.7,52,19,9,17,15,1.16,0.42,0.38,0.2,13.0,10145,4165,5980,0,227,13.7,0.16,70.0,0,0,0,0,0,-924,-6,91,0,0,591,591,8290,0,71936,0,31,602,43728,167,20,45,0
Oner,17,2,4,5,251,193,5.6,15037,336,19.9,102,16,37,16,13,2.28,0.36,0.36,0.83,25.6,9015,7470,1021,524,202,12.1,0.16,70.0,0,0,0,0,0,-167,6,-560,-1,0,1052,1052,25902,0,40563,0,10,200,46357,116,14,38,0
Faker,18,2,3,4,336,13,7.5,15629,349,20.7,50,13,15,8,6,1.12,0.29,0.18,0.34,12.5,19103,1372,12763,4968,427,25.7,0.13,60.0,0,0,0,0,0,51,-3,-496,-1,0,3457,3457,10333,0,25915,0,24,93,33115,119,10,31,0
Gumayusi,18,5,1,3,472,67,10.6,21360,477,28.3,77,18,29,6,6,1.72,0.4,0.13,0.65,19.3,32534,29906,1454,1174,727,43.8,0.18,80.0,0,1,0,0,0,404,2,85,0,0,18296,18296,5319,0,35094,0,13,236,11163,0,10,31,0
Keria,14,1,3,7,34,0,0.8,10072,225,13.4,118,105,12,28,34,2.64,2.35,0.63,0.27,29.6,3435,273,2534,628,77,4.6,0.18,80.0,0,0,0,0,0,277,-1,315,0,0,157,157,2405,0,10255,2127,40,209,20812,83,42,57,0
Zeus,18,1,4,7,304,28,7.5,14461,359,19.1,61,22,8,13,13,1.51,0.55,0.32,0.2,16.5,19285,15071,4214,0,478,18.3,0.2,42.1,0,0,0,0,0,-382,12,7,0,0,443,443,11613,0,37179,0,30,623,42184,154,16,36,1
Oner,17,3,2,16,203,139,5,13760,341,18.2,91,15,22,13,13,2.26,0.37,0.32,0.55,24.7,12425,5167,5195,2063,308,11.8,0.47,100.0,0,0,0,0,0,-66,0,-404,0,0,1044,1044,22671,3856,79029,0,21,329,57183,68,15,31,1
Faker,18,1,4,13,283,0,7,14631,363,19.4,24,7,4,4,4,0.6,0.17,0.1,0.1,6.5,18198,737,16796,665,451,17.3,0.35,73.7,0,0,0,0,0,-600,-6,87,0,0,2552,2552,2786,0,20655,0,39,288,24752,210,7,25,1
Gumayusi,18,12,2,7,427,63,10.6,22136,549,29.3,61,16,20,6,5,1.51,0.4,0.15,0.5,16.5,49221,45641,1585,1995,1221,46.7,0.47,100.0,0,4,1,0,0,-91,-4,138,0,0,13734,13734,6228,0,26600,0,17,288,14223,108,10,29,1
Keria,15,2,2,16,36,0,0.9,10544,262,14.0,132,87,14,25,25,3.27,2.16,0.62,0.35,35.8,6298,318,4041,1939,156,6.0,0.45,94.7,0,0,0,0,0,-93,-4,137,0,0,957,957,2239,137,13083,2255,30,141,21338,78,28,43,1
Zeus,18,7,1,10,265,41,7.1,15601,421,21.3,60,31,5,12,12,1.62,0.84,0.32,0.13,18.0,29559,26057,3122,380,797,31.6,0.46,73.9,0,0,0,0,0,594,14,122,0,0,5873,5873,6519,0,21412,0,11,212,22408,57,14,37,1
Oner,16,4,1,13,174,134,4.7,13206,356,18.1,58,15,20,13,13,1.56,0.4,0.35,0.54,17.4,10370,5597,3338,1435,280,11.1,0.46,73.9,0,1,0,0,0,105,0,22,0,0,769,769,22235,5698,57542,0,22,295,41208,27,15,34,1
Faker,18,3,2,13,338,6,9.1,15613,421,21.3,40,10,13,8,6,1.08,0.27,0.22,0.35,12.0,21126,1911,18056,1159,569,22.6,0.43,69.6,0,0,0,0,0,-203,-23,-1098,-1,0,4806,4806,2898,0,19391,0,42,316,23579,95,8,23,1
Gumayusi,17,9,2,9,351,51,9.5,18934,510,25.9,60,15,18,4,4,1.62,0.4,0.11,0.49,18.0,22890,16672,4674,1544,617,24.5,0.49,78.3,0,0,0,1,0,445,8,385,0,0,8458,8458,3313,0,21806,0,29,430,11157,61,5,23,1
Keria,15,0,2,20,38,0,1,9789,264,13.4,116,73,10,24,22,3.13,1.97,0.65,0.27,34.7,9449,1099,5794,2556,255,10.1,0.54,87.0,0,0,0,0,0,286,0,498,1,0,231,231,2040,745,25986,3350,33,156,18408,56,27,47,1
Zeus,18,5,5,14,342,12,6.2,19968,364,19.1,106,20,25,12,12,1.93,0.36,0.22,0.46,18.9,23493,18491,5002,0,428,15.8,0.35,57.6,0,0,0,0,0,-2574,-13,-735,0,0,2037,2037,11914,0,68465,0,27,595,51694,210,18,41,1
Oner,18,7,4,12,295,220,5.4,20509,374,19.6,124,12,27,10,10,2.26,0.22,0.18,0.49,22.1,22355,18270,2307,1778,408,15.0,0.35,57.6,0,0,0,0,0,-516,-11,-897,-1,0,3535,3535,28508,0,81209,0,19,299,63168,193,14,37,1
Faker,18,8,7,13,397,25,7.2,22770,415,21.8,44,8,14,5,5,0.8,0.15,0.09,0.26,7.8,42975,1128,41672,175,784,28.9,0.38,63.6,2,1,0,0,0,-5,13,621,1,0,5230,5230,27430,0,59048,0,54,584,57137,346,11,38,1
Gumayusi,18,12,4,13,544,72,9.9,28097,512,26.9,71,24,25,7,7,1.29,0.44,0.13,0.46,12.6,49599,45890,2665,1044,904,33.4,0.46,75.8,1,1,0,0,0,-231,0,-305,0,0,14800,14800,14238,0,35195,0,21,155,33753,171,15,40,1
Keria,17,1,7,22,54,4,1,13289,242,12.7,217,129,23,46,42,3.96,2.35,0.84,0.42,38.6,10140,1176,6284,2680,185,6.8,0.42,69.7,0,0,0,0,0,177,6,-396,0,0,748,748,21617,12346,40102,10675,32,75,34649,260,51,70,1
Zeus,17,2,4,2,281,12,7.9,12594,353,21.1,60,12,9,6,5,1.68,0.34,0.17,0.25,19.3,21731,16799,4932,0,609,33.3,0.11,50.0,0,0,0,0,0,100,9,133,0,0,1887,1887,6649,0,28979,0,29,539,30573,157,10,29,0
Oner,14,4,4,3,177,142,5,11061,310,18.6,71,17,16,6,6,1.99,0.48,0.17,0.45,22.8,11583,9170,1787,626,325,17.7,0.2,87.5,0,0,0,0,0,-560,-4,-973,0,0,0,0,15936,0,29802,508,16,519,30201,82,8,22,0
Faker,18,0,4,6,333,0,9.3,12846,360,21.6,32,10,5,4,3,0.9,0.28,0.11,0.14,10.3,9516,0,9516,0,267,14.6,0.17,75.0,0,0,0,0,0,-1590,13,159,0,0,1914,1914,1672,0,33053,1589,28,97,21015,102,5,24,0
Gumayusi,16,1,5,5,388,32,10.9,15510,435,26.0,40,17,12,9,9,1.12,0.48,0.25,0.34,12.9,18223,17508,495,220,511,27.9,0.17,75.0,0,0,0,0,0,-1687,-6,-1328,-1,0,946,946,4867,0,15466,0,13,75,17806,123,11,34,0
Keria,12,1,5,5,45,0,1.3,7587,213,12.7,108,70,11,20,19,3.03,1.96,0.56,0.31,34.7,4226,652,2621,953,118,6.5,0.17,75.0,0,0,0,0,0,-460,25,800,1,0,233,233,6909,2816,19818,4012,25,113,19364,105,22,39,0
Zeus,16,3,2,7,242,0,7.9,12940,422,21.0,22,10,2,5,5,0.72,0.33,0.16,0.07,8.4,16510,13650,1876,984,539,27.5,0.33,66.7,1,0,0,0,0,2558,38,1258,1,0,9996,9996,3045,0,36610,297,41,2321,21694,92,7,30,1
Oner,16,6,0,7,204,168,6.7,13366,436,21.7,52,21,9,10,10,1.7,0.69,0.33,0.29,19.8,11730,9527,1864,339,383,19.5,0.42,86.7,0,1,0,0,0,1971,7,653,1,0,2608,2608,15104,0,40457,1674,11,549,20898,0,11,29,1
Faker,18,1,1,6,297,12,9.7,12162,397,19.8,42,8,10,4,3,1.37,0.26,0.13,0.33,16.0,14498,1277,13031,190,473,24.1,0.23,46.7,0,0,0,0,0,-370,5,293,1,0,1889,1889,4653,28,14493,0,18,191,16807,10,5,17,1
Gumayusi,16,5,0,2,348,52,11.4,14885,486,24.2,43,15,8,7,7,1.4,0.49,0.23,0.26,16.4,11440,10717,403,320,373,19.0,0.23,46.7,0,0,0,0,0,173,9,-131,0,0,10639,10639,3503,0,6407,0,7,100,10290,0,9,28,1
Keria,12,0,2,9,52,4,1.7,8137,265,13.2,103,54,15,16,14,3.36,1.76,0.52,0.49,39.3,5947,686,3639,1622,194,9.9,0.29,60.0,0,0,0,0,0,265,7,462,1,0,1282,1282,4437,2028,13373,2102,20,44,10222,52,18,36,1
Zeus,17,1,4,5,259,32,6.9,13007,347,19.1,40,14,7,8,6,1.07,0.37,0.21,0.19,11.0,10717,9357,1360,0,286,11.3,0.16,42.9,0,0,0,0,0,-1014,-8,-1105,-1,0,1517,1517,6404,0,22419,0,18,471,24132,95,9,32,0
Oner,15,0,7,3,170,143,4.5,10622,284,15.6,65,18,12,13,13,1.74,0.48,0.35,0.32,17.9,5470,4890,150,430,146,5.8,0.08,21.4,0,0,0,0,0,-589,2,-333,0,0,579,579,6109,0,34489,0,16,221,23241,263,14,31,0
Faker,18,3,4,8,303,16,8.1,14430,385,21.2,36,12,7,8,8,0.96,0.32,0.21,0.19,9.9,25732,1249,24483,0,687,27.1,0.29,78.6,0,0,0,0,0,-624,-3,262,0,1,2687,2687,7996,206,31507,0,23,242,30242,131,9,26,0
Gumayusi,17,9,4,5,360,43,9.6,19401,518,28.5,58,15,16,6,6,1.55,0.4,0.16,0.43,15.9,35644,25983,9453,208,952,37.5,0.37,100.0,0,1,0,1,0,2477,20,-195,0,0,3763,3763,2921,0,25263,0,7,187,15588,141,8,29,0
Keria,14,1,4,13,37,1,1,10578,283,15.5,165,104,21,20,23,4.41,2.78,0.53,0.56,45.3,17494,12934,3912,648,467,18.4,0.37,100.0,0,0,0,0,0,1213,-14,1008,1,0,1242,1242,825,0,5391,0,65,548,13199,93,29,42,0
Zeus,18,2,0,2,340,39,10.4,14971,459,22.5,49,13,8,3,3,1.5,0.4,0.09,0.25,17.1,18512,14091,3776,645,568,29.8,0.12,40.0,1,0,0,0,0,357,20,159,0,0,5810,5810,10114,0,20554,0,20,538,22115,0,4,21,1
Oner,16,3,1,3,181,156,5.6,12135,372,18.3,69,8,16,6,6,2.12,0.25,0.18,0.49,24.0,13522,503,10591,2428,415,21.8,0.18,60.0,0,0,0,0,0,559,7,-120,0,0,2887,2887,14122,0,14626,0,16,142,20975,30,7,21,1
Faker,18,1,0,4,316,12,9.7,13653,419,20.5,33,7,10,6,5,1.01,0.21,0.18,0.31,11.5,4847,3977,702,168,149,7.8,0.15,50.0,0,0,0,0,0,-230,-6,-616,0,0,3534,3534,4402,0,35172,244,10,783,15218,0,8,26,1
Gumayusi,17,4,0,3,363,27,11.1,17485,536,26.3,59,16,13,6,6,1.81,0.49,0.18,0.4,20.6,20560,12083,6135,2342,631,33.1,0.21,70.0,0,1,0,0,0,2675,47,1446,1,0,10843,10843,1288,0,6918,0,0,14,9457,0,9,25,1
Keria,13,0,0,8,7,0,0.2,8242,253,12.4,77,55,4,17,17,2.36,1.69,0.52,0.12,26.8,4635,233,4312,90,142,7.5,0.25,80.0,0,0,0,0,0,236,-10,90,0,0,3430,3430,8393,5193,2950,1451,28,172,5525,0,19,35,1
Zeus,13,6,2,5,190,14,9,11233,535,24.7,19,10,1,3,3,0.9,0.48,0.14,0.05,15.0,18634,4390,13680,564,887,31.6,0.52,55.0,0,2,0,0,0,2336,46,813,1,0,4646,4646,4718,0,6986,0,28,69,11989,44,5,19,1
Oner,12,7,0,12,122,100,5.8,10722,511,23.5,34,6,7,4,4,1.62,0.29,0.19,0.33,26.8,15085,12016,2123,946,718,25.6,0.9,95.0,1,0,0,0,0,2973,12,914,0,0,3330,3330,9951,0,13886,0,14,197,18913,0,5,21,1
Faker,13,6,1,8,178,0,8.5,10096,481,22.2,20,7,2,2,1,0.95,0.33,0.1,0.1,15.7,10766,1098,9532,136,513,18.2,0.67,70.0,0,0,0,0,0,2137,10,40,0,0,4019,4019,320,0,6069,0,26,189,11550,38,2,14,1
Gumayusi,12,1,2,2,199,1,9.5,7971,380,17.5,19,10,3,5,3,0.9,0.48,0.24,0.14,15.0,7722,5595,1940,187,368,13.1,0.14,15.0,0,0,0,0,0,-294,3,-59,0,0,519,519,698,0,4710,0,0,0,8752,57,8,21,1
Keria,10,0,0,12,4,0,0.2,5507,262,12.1,35,27,1,6,6,1.67,1.29,0.29,0.05,27.6,6819,1102,5717,0,325,11.6,0.57,60.0,0,0,0,0,0,296,-3,-51,0,0,924,924,5889,4156,2300,1122,23,132,5295,0,9,18,1
Zeus,14,2,2,4,167,4,7.2,8803,377,18.5,27,12,1,4,3,1.16,0.51,0.17,0.04,14.4,15010,1729,13281,0,643,26.0,0.26,42.9,1,0,0,0,0,-260,-6,205,0,0,2165,2165,2841,0,10159,0,14,28,13927,38,6,22,1
Oner,13,6,1,3,120,108,5.1,9925,425,20.8,34,8,6,6,6,1.46,0.34,0.26,0.26,18.2,10731,9165,781,785,460,18.6,0.39,64.3,1,0,0,0,0,724,-1,59,0,0,3754,3754,12286,0,21542,0,12,149,22136,10,7,21,1
Faker,15,1,0,2,219,7,9.4,9995,428,21.0,26,8,7,4,4,1.11,0.34,0.17,0.3,13.9,9860,1352,8370,138,423,17.1,0.13,21.4,0,0,0,0,0,594,3,208,0,0,5152,5152,5107,0,11253,0,15,155,14732,0,5,18,1
Gumayusi,13,2,1,3,225,4,9.6,11342,486,23.8,26,13,4,6,6,1.11,0.56,0.26,0.17,13.9,11272,10511,737,24,483,19.5,0.21,35.7,0,1,0,0,0,2592,66,1719,2,0,9437,9437,2932,272,9166,0,8,28,6405,16,9,24,1
Keria,10,3,2,5,26,0,1.1,7546,323,15.8,74,43,10,13,12,3.17,1.84,0.56,0.43,39.6,10856,678,9913,265,465,18.8,0.34,57.1,0,0,0,0,0,1279,9,959,1,0,739,739,286,0,4023,2319,32,171,6905,49,15,29,1
Zeus,18,2,0,3,360,41,10.1,17012,477,24.0,52,13,12,8,7,1.46,0.36,0.22,0.34,12.4,18419,14927,3492,0,517,21.4,0.14,35.7,0,1,0,0,0,359,16,706,1,0,8795,8795,9681,0,27260,0,25,573,27459,0,10,32,1
Oner,17,5,2,3,244,175,6.8,14777,415,20.8,74,11,19,12,9,2.08,0.31,0.34,0.53,17.6,15203,12987,1362,854,426,17.6,0.22,57.1,0,1,0,0,0,197,11,516,1,0,3739,3739,22977,0,34762,250,13,346,37539,73,10,29,1
Faker,18,7,2,5,272,17,7.6,14508,407,20.4,94,36,17,8,7,2.64,1.01,0.22,0.48,22.4,27290,1878,25412,0,765,31.6,0.34,85.7,1,1,0,0,0,321,-8,-840,-1,0,1841,1841,3676,0,11895,0,19,55,21433,62,8,27,1
Gumayusi,17,0,1,8,371,18,10.4,15839,444,22.3,76,16,19,7,6,2.13,0.45,0.2,0.53,18.1,15107,13887,974,246,424,17.5,0.22,57.1,0,0,0,0,0,-37,10,-292,0,0,10749,10749,4024,828,16489,0,14,90,12215,36,12,32,1
Keria,13,0,3,9,21,0,0.6,8845,248,12.5,124,71,13,21,20,3.48,1.99,0.59,0.36,29.5,10220,937,8504,779,287,11.9,0.25,64.3,0,0,0,0,0,-544,-3,-313,-1,0,688,688,784,0,9292,5126,41,231,11698,56,23,39,1
