,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Clozer,17,4,0,5,306,8,10.1,14308,471,25.3,20,0,5,6,0,0.66,0,0.2,0.16,8.3,11573,7207,2698,1668,381,19.8,0.3,75.0,0,1,0,0,0,-62,-5,-408,0,0,8610,8610,4611,0,27356,0,13,160,19300,0,7,27,1
Kael,12,0,0,8,46,0,1.5,7595,250,13.4,109,0,27,16,0,3.59,0,0.53,0.89,45.2,8531,248,8283,0,281,14.6,0.26,66.7,0,0,0,0,0,248,4,-82,0,0,1666,1666,1925,604,2825,0,13,178,7759,0,18,29,1
Burdol,17,0,0,5,281,20,8.5,12286,373,20.2,41,0,7,8,0,1.25,0,0.24,0.21,12.5,10202,5139,5063,0,310,18.4,0.15,50.0,0,0,0,0,0,-464,-27,-685,-1,0,3657,3657,7191,0,25877,0,10,117,24669,0,9,35,1
Willer,15,0,1,9,200,164,6.1,10384,315,17.1,73,0,17,11,0,2.22,0,0.33,0.52,22.3,5732,4902,507,323,174,10.3,0.27,90.0,0,0,0,0,0,-308,16,325,0,0,448,448,21092,0,41079,1583,8,630,30867,27,12,27,1
Clozer,18,1,1,5,328,0,10,14228,432,23.4,45,0,6,5,0,1.37,0,0.15,0.18,13.8,10570,191,10040,339,321,19.0,0.18,60.0,0,0,0,0,0,-189,-4,-623,-1,0,9237,9237,9019,0,25150,1157,16,531,25278,32,9,25,1
Kael,12,4,2,6,22,0,0.7,8682,264,14.3,125,0,19,20,0,3.8,0,0.61,0.58,38.2,8557,961,6838,758,260,15.4,0.3,100.0,0,0,0,0,0,29,-16,-252,0,0,511,511,826,0,5569,11505,14,29,8067,51,23,40,1
Burdol,18,0,1,0,317,4,9.3,12006,353,21.3,37,0,9,6,0,1.09,0,0.18,0.26,11.4,11905,10145,1760,0,350,20.2,0,0.0,0,0,0,0,0,-188,-7,340,0,0,1733,1733,3174,0,19446,0,22,473,16944,0,8,29,0
Willer,15,1,4,3,202,177,5.9,10165,299,18.1,79,0,17,14,0,2.32,0,0.41,0.5,24.4,6755,343,4849,1563,199,11.5,0.12,57.1,0,0,0,0,0,335,-14,-58,0,0,159,159,13288,0,15533,0,13,194,24137,88,15,28,0
Clozer,17,1,3,3,308,8,9.1,12824,377,22.8,42,0,3,7,0,1.24,0,0.21,0.09,13.0,16137,399,15090,648,475,27.4,0.12,57.1,0,0,0,0,0,277,10,404,1,0,752,752,2032,0,8547,0,9,243,14930,26,10,25,0
Kael,12,2,4,2,22,0,0.6,7568,223,13.5,135,0,20,19,0,3.97,0,0.56,0.59,41.7,5551,417,4541,593,163,9.4,0.12,57.1,0,1,0,0,0,954,-4,29,0,0,614,614,233,0,8944,2735,15,139,11334,99,22,39,0
Burdol,14,2,6,1,219,4,8.5,9509,368,24.3,33,0,6,6,0,1.28,0,0.23,0.23,19.0,14623,10641,3982,0,566,29.8,0.12,75.0,0,0,0,0,0,-1575,-13,-865,-1,0,1783,1783,3041,0,11969,0,9,87,18958,231,7,27,0
Willer,13,1,5,3,156,135,6,7665,297,19.6,25,0,3,7,0,0.97,0,0.27,0.12,14.4,6503,5417,514,572,252,13.3,0.15,100.0,0,0,0,0,0,-1035,8,-1191,-1,0,0,0,9624,0,19913,0,11,168,25944,172,8,20,0
Clozer,14,0,6,2,215,0,8.3,7943,308,20.3,27,0,6,4,0,1.05,0,0.15,0.23,15.5,11432,100,11332,0,443,23.3,0.08,50.0,0,0,0,0,0,-766,-4,-234,-1,0,504,504,420,0,8652,0,12,167,17099,223,6,22,0
Kael,9,0,6,3,20,0,0.8,5267,204,13.5,71,0,10,16,0,2.75,0,0.62,0.39,40.8,6580,394,6186,0,255,13.4,0.12,75.0,0,0,0,0,0,-624,5,-638,-1,0,0,0,1022,586,5059,0,18,82,12913,153,18,28,0
Burdol,16,2,0,4,256,16,9.6,10679,402,20.8,43,0,8,5,0,1.62,0,0.19,0.3,19.0,4750,4438,312,0,179,9.4,0.23,33.3,0,0,0,0,0,-667,-25,-200,0,0,5819,5819,3591,0,10013,0,10,345,12178,0,6,24,1
Willer,14,7,0,7,179,152,6.7,11137,419,21.7,55,0,13,10,0,2.07,0,0.38,0.49,24.3,11888,9811,1609,468,447,23.5,0.53,77.8,0,2,0,0,0,364,24,667,1,0,1603,1603,11442,0,17345,0,12,191,20059,0,11,23,1
Clozer,15,3,1,4,222,0,8.4,9748,367,19.0,22,0,9,3,0,0.83,0,0.11,0.34,9.7,13182,565,12617,0,496,26.1,0.26,38.9,1,0,0,0,0,86,8,557,0,0,2724,2724,4297,0,10405,0,1,82,18118,41,6,15,1
Kael,12,3,1,14,15,0,0.6,7858,296,15.3,83,0,10,16,0,3.12,0,0.6,0.38,36.7,5121,781,4340,0,193,10.1,0.64,94.4,0,1,0,0,0,1007,-3,546,0,0,1258,1258,8535,6704,2221,1721,20,120,4123,10,20,31,1
Burdol,15,3,1,7,221,9,9.5,10441,447,22.1,21,8,5,4,4,0.9,0.34,0.17,0.21,10.8,13129,10238,2891,0,563,23.2,0.43,66.7,1,1,0,0,0,830,16,647,0,0,2380,2380,4232,0,10610,0,17,314,13947,35,5,18,1
Willer,13,6,0,5,144,122,6.2,9705,416,20.5,39,12,10,10,10,1.67,0.51,0.43,0.43,20.0,7344,6553,698,93,315,13.0,0.47,73.3,0,2,0,0,0,189,1,97,0,0,2949,2949,1008,0,12250,0,7,117,14943,0,11,24,1
Clozer,14,1,2,8,198,0,8.5,9413,403,19.9,30,14,9,6,6,1.29,0.6,0.26,0.39,15.4,15495,548,14947,0,664,27.4,0.39,60.0,1,0,0,0,0,327,30,1341,1,0,5199,5199,110,0,7888,0,11,213,12601,45,6,18,1
Kael,11,3,0,9,10,0,0.4,7651,328,16.2,77,39,9,10,10,3.3,1.67,0.43,0.39,39.5,6617,1199,5334,84,284,11.7,0.51,80.0,0,0,0,0,0,1414,2,514,0,0,2195,2195,7609,5376,2541,3235,7,15,4527,0,12,24,1
Burdol,16,0,2,0,282,16,10,10331,368,23.4,30,10,3,4,3,1.07,0.36,0.14,0.11,14.0,18427,10569,4982,2876,656,34.9,0,0.0,0,0,0,0,0,92,16,38,0,0,769,769,1534,0,21092,0,24,207,20938,37,6,38,0
Willer,13,0,2,1,169,144,6,8055,287,18.2,53,23,9,12,10,1.89,0.82,0.43,0.32,24.8,11083,355,8954,1774,395,21.0,0.04,50.0,0,0,0,0,0,-194,9,101,0,0,193,193,3100,0,11918,0,25,271,22292,40,13,24,0
Clozer,14,0,5,1,242,0,8.6,9656,344,21.9,29,10,7,4,3,1.03,0.36,0.14,0.25,13.6,9618,9130,488,0,342,18.2,0.04,50.0,0,0,0,0,0,149,2,112,0,0,2153,2153,1794,0,14676,0,4,61,19558,111,8,26,0
Kael,10,2,3,0,28,0,1,6070,216,13.7,78,49,10,17,15,2.78,1.74,0.61,0.36,36.4,3565,972,1885,708,127,6.8,0.07,100.0,0,0,0,0,0,246,-10,-867,-1,0,123,123,633,0,15762,0,32,176,10977,49,19,30,0
Burdol,17,7,1,2,310,34,9.9,15919,509,27.9,36,15,8,12,10,1.15,0.48,0.38,0.26,12.8,23899,20208,3577,114,764,35.8,0.29,75.0,4,0,1,0,0,2271,26,2445,2,0,16220,16220,2160,0,10437,0,7,143,11803,48,13,40,1
Willer,13,2,1,3,171,144,5.5,10010,320,17.6,71,20,21,18,18,2.27,0.64,0.58,0.67,25.3,7076,3271,3243,562,226,10.6,0.16,41.7,0,0,0,0,0,410,14,245,1,0,868,868,4745,1685,30985,0,18,407,30053,30,20,36,1
Clozer,16,1,1,5,272,3,8.7,11556,369,20.3,39,28,6,8,8,1.25,0.9,0.26,0.19,13.9,15354,1765,13453,136,491,23.0,0.19,50.0,0,0,0,0,0,239,3,-33,0,0,2853,2853,2460,0,10244,0,9,240,15114,45,8,25,1
Kael,12,1,0,7,7,0,0.2,7126,228,12.5,79,52,4,17,16,2.53,1.66,0.54,0.13,28.1,4873,677,4077,119,156,7.3,0.26,66.7,0,0,0,0,0,79,-3,550,0,0,720,720,8881,7746,2270,1602,16,143,4850,0,19,32,1
Burdol,17,1,2,4,297,21,9.4,12395,391,21.8,42,13,7,7,6,1.32,0.41,0.22,0.22,14.8,15290,13112,2178,0,482,20.2,0.16,62.5,1,0,0,0,0,-1321,-12,-1027,-1,0,2679,2679,5682,0,20040,0,29,436,21504,67,9,36,1
Willer,14,1,0,5,154,124,4.9,9661,305,17.0,60,9,14,7,7,1.89,0.28,0.22,0.44,21.1,12516,65,10405,2046,395,16.5,0.19,75.0,0,0,0,0,0,-545,-2,-680,-1,0,773,773,8085,1586,20434,0,29,628,22728,0,8,20,1
Clozer,17,3,3,0,300,8,9.5,12911,407,22.7,40,18,8,9,8,1.26,0.57,0.28,0.25,14.1,25150,211,24939,0,793,33.3,0.09,37.5,0,1,0,0,0,561,28,502,0,0,3286,3286,699,0,11294,0,13,221,15739,90,11,27,1
Kael,13,1,0,6,25,0,0.8,8239,260,14.5,105,44,18,16,14,3.31,1.39,0.5,0.57,37.0,3931,426,3505,0,124,5.2,0.22,87.5,0,0,0,0,0,168,6,116,0,0,1439,1439,8360,6816,2542,1846,22,141,5164,0,19,32,1
Burdol,18,4,1,5,341,24,10.9,15747,503,25.9,38,14,11,8,8,1.21,0.45,0.26,0.35,14.7,22134,20816,1318,0,706,28.0,0.29,81.8,0,1,0,0,0,512,7,183,0,0,12718,12718,2571,0,12124,0,3,97,12282,51,10,38,1
Willer,15,1,1,8,182,152,5.8,10879,347,17.9,59,13,14,10,10,1.88,0.41,0.32,0.45,22.8,16549,382,14125,2042,528,20.9,0.29,81.8,0,0,0,0,0,-489,-6,-689,0,0,76,76,7228,524,28019,0,31,621,28230,0,11,26,1
Clozer,17,3,2,4,303,4,9.7,13200,421,21.7,33,14,14,6,4,1.05,0.45,0.19,0.45,12.7,17868,550,17318,0,570,22.6,0.22,63.6,0,0,0,0,0,164,12,247,0,0,2818,2818,832,0,10108,0,10,173,11636,86,11,28,1
Kael,13,0,0,10,23,4,0.7,8002,255,13.2,90,49,10,17,16,2.87,1.56,0.54,0.32,34.7,10151,813,9338,0,324,12.8,0.32,90.9,0,0,0,0,0,211,-11,-761,-1,0,445,445,2148,1024,5139,3836,26,194,5527,0,21,35,1
Burdol,18,1,3,3,332,16,8.9,13237,353,21.0,38,13,14,10,7,1.01,0.35,0.27,0.37,14.9,12790,10763,1824,203,341,21.0,0.11,40.0,1,0,0,0,0,-359,-11,-144,0,0,183,183,5014,0,30485,0,23,574,30448,86,12,41,0
Willer,16,1,2,6,220,165,5.9,11381,304,18.1,64,14,30,12,12,1.71,0.37,0.32,0.8,25.1,11073,9297,968,808,295,18.1,0.19,70.0,0,0,0,0,0,-183,7,-385,-1,0,333,333,4335,0,31370,0,11,129,35054,21,13,28,0
Clozer,18,4,2,2,357,4,9.5,15125,404,24.0,32,16,7,8,7,0.85,0.43,0.21,0.19,12.5,14280,491,13789,0,381,23.4,0.16,60.0,0,0,0,0,0,-178,9,180,0,0,2847,2847,5307,0,21882,0,2,118,28742,52,11,29,0
Kael,13,0,4,8,28,0,0.7,7400,197,11.7,93,72,20,25,23,2.48,1.92,0.67,0.53,36.5,5532,305,3882,1345,148,9.1,0.21,80.0,0,0,0,0,0,-488,-2,-397,-1,0,0,0,1787,433,10256,5696,11,62,13016,106,27,42,0
Burdol,16,3,3,0,284,8,8.8,12329,382,24.7,22,13,3,7,5,0.68,0.4,0.22,0.09,8.2,10313,6700,3613,0,320,20.3,0.09,75.0,1,0,0,0,0,-516,-11,-1044,-1,0,768,768,4529,0,19723,0,10,66,23398,82,8,32,0
Willer,14,1,3,1,175,153,5.4,9530,295,19.1,61,17,16,16,15,1.89,0.53,0.5,0.5,22.7,6329,5183,467,679,196,12.5,0.06,50.0,1,0,0,0,0,469,3,-389,0,0,0,0,1229,0,20960,0,13,165,23905,109,17,34,0
Clozer,17,0,3,0,310,18,9.6,11416,354,22.9,35,14,8,5,4,1.08,0.43,0.15,0.25,13.0,13344,420,12924,0,414,26.3,0,0.0,0,0,0,0,0,158,1,247,0,0,2593,2593,7640,0,13303,0,19,510,19925,80,7,22,0
Kael,8,0,4,0,25,0,0.8,6480,201,13.0,120,70,18,24,22,3.72,2.17,0.74,0.56,44.6,7492,386,7106,0,232,14.8,0,0.0,0,0,0,0,0,-138,-8,-436,-1,0,5,5,1386,615,3135,0,20,118,9999,83,26,37,0
Burdol,16,2,5,3,246,8,6.8,11172,307,19.0,34,12,8,8,8,0.94,0.33,0.22,0.22,9.4,12771,10740,1105,926,351,18.6,0.14,62.5,0,0,0,0,0,-489,5,11,0,0,1718,1718,3298,0,46873,378,28,655,30949,182,10,31,0
Willer,15,1,4,2,183,142,5,10426,287,17.7,76,23,20,23,21,2.09,0.63,0.63,0.55,21.0,9887,4183,4763,941,272,14.4,0.08,37.5,0,0,0,0,0,-128,0,-520,-1,0,220,220,7740,4221,57729,0,27,389,37821,120,24,45,0
Clozer,18,3,3,4,321,4,8.8,14165,390,24.1,36,10,12,7,6,0.99,0.28,0.19,0.33,9.9,18019,280,17281,458,496,26.2,0.19,87.5,0,0,0,0,0,-341,-18,-614,-1,0,2290,2290,10378,0,35520,0,22,540,38852,100,9,28,0
Kael,13,1,1,5,52,4,1.4,8665,238,14.7,178,105,36,18,16,4.9,2.89,0.5,0.99,49.2,8532,6953,1059,520,235,12.4,0.17,75.0,0,0,0,0,0,143,-4,285,0,0,397,397,1404,0,5145,0,8,41,10235,0,20,35,0
Burdol,18,1,1,12,300,16,8.4,13239,372,19.7,51,13,17,10,8,1.43,0.37,0.28,0.48,14.2,22241,18458,2936,847,625,19.1,0.37,56.5,0,0,0,0,0,-106,-11,-113,0,0,3313,3313,10365,0,34686,0,47,611,32437,49,11,34,1
Willer,15,1,5,12,155,139,4.4,10305,290,15.3,50,16,8,15,15,1.41,0.45,0.42,0.22,14.0,11766,5389,3760,2617,331,10.1,0.37,56.5,0,0,0,0,0,-1154,-2,-126,0,0,512,512,15577,6630,61052,0,29,547,50926,188,16,32,1
Clozer,18,10,3,9,321,23,9,17714,498,26.3,43,16,9,9,9,1.21,0.45,0.25,0.25,12.0,28891,145,27344,1402,812,24.8,0.53,82.6,0,1,2,0,0,-7,-12,192,0,0,5978,5978,16539,0,38144,0,35,519,44943,133,11,30,1
Kael,13,3,3,16,35,0,1,9859,277,14.7,168,101,23,22,21,4.72,2.84,0.62,0.65,46.9,14184,10021,3733,430,399,12.2,0.53,82.6,0,0,0,0,0,50,-15,-170,0,0,1650,1650,4692,1562,5489,0,49,481,14091,94,24,40,1
Burdol,17,1,1,6,265,16,9,11594,394,20.0,34,10,5,5,4,1.16,0.34,0.17,0.17,12.6,16737,11718,2308,2711,569,20.3,0.24,38.9,0,0,0,0,0,400,2,10,0,0,6792,6792,9855,917,20375,0,6,98,22043,38,7,25,1
Willer,15,3,1,13,145,112,4.9,10972,373,19.0,71,15,18,14,14,2.41,0.51,0.48,0.61,26.4,11826,5469,5327,1030,402,14.3,0.54,88.9,0,0,0,0,0,-376,-3,-126,0,0,924,924,6817,2501,36517,0,35,330,26784,30,15,31,1
Clozer,17,5,3,7,249,5,8.5,12072,410,20.9,33,10,6,6,6,1.12,0.34,0.2,0.2,12.3,23708,957,22751,0,805,28.8,0.41,66.7,0,0,0,0,0,107,2,438,0,0,2630,2630,13848,0,23587,0,24,385,33571,106,7,23,1
Kael,13,3,1,13,28,0,1,8703,296,15.0,91,46,9,15,13,3.09,1.56,0.51,0.31,33.8,13376,1074,11926,376,454,16.2,0.54,88.9,0,0,0,0,0,458,-6,-641,-1,0,933,933,395,0,4562,5354,29,211,5181,21,17,32,1
