,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Result Score
Viper,18,4,4,8,383,38,9.4,19118,471,24.2,58,20,20,9,8,1.43,0.49,0.22,0.49,17.3,30287,24197,3809,2281,745,29.0,0.3,66.7,0,1,0,0,0,-790,6,-195,-1,0,5845,5845,6345,0,45654,0,13,183,19473,156,13,36,1
Life,16,1,1,16,13,0,0.3,10505,259,13.3,111,65,8,17,21,2.73,1.6,0.42,0.2,33.1,8911,749,8162,0,219,8.5,0.42,94.4,0,0,0,0,0,-522,-5,-47,0,0,439,439,16479,10155,8055,3218,33,200,15300,31,27,40,1
kingen,18,0,2,3,364,26,10.1,15294,424,24.5,37,13,8,10,8,1.03,0.36,0.28,0.22,10.7,13539,11148,2391,0,375,23.4,0.08,60.0,0,0,0,0,0,-1504,-14,-458,0,0,6090,6090,5914,0,32328,0,21,2385,24163,32,11,33,0
Clid,14,1,3,3,171,145,4.7,9661,268,15.4,104,44,19,11,9,2.88,1.22,0.3,0.53,30.0,9769,754,8558,457,271,16.9,0.11,80.0,0,0,0,0,0,-1280,-16,-360,0,0,1351,1351,14284,0,15858,0,15,128,25573,64,12,28,0
Zeka,17,2,4,0,324,26,9,13107,363,21.0,40,14,14,4,2,1.11,0.39,0.11,0.39,11.5,21094,19273,1821,0,585,36.4,0.06,40.0,0,0,0,0,0,-564,-6,-772,-1,0,5678,5678,1332,0,13523,0,6,176,16089,101,5,33,0
Viper,16,1,2,1,384,16,10.6,16696,463,26.7,41,17,13,8,6,1.14,0.47,0.22,0.36,11.8,8303,8213,90,0,230,14.3,0.06,40.0,0,0,0,0,0,-601,-17,-1493,-1,0,2023,2023,6638,0,22265,0,6,91,13801,33,10,28,0
Life,13,1,2,3,39,0,1.1,7781,216,12.4,125,79,13,20,18,3.46,2.19,0.55,0.36,36.0,5268,324,4944,0,146,9.1,0.11,80.0,1,0,0,0,0,465,7,1112,2,0,329,329,1052,365,16218,979,28,193,15571,62,22,39,0
kingen,17,2,4,4,260,4,7.2,12909,360,21.0,39,23,5,11,10,1.09,0.64,0.31,0.14,12.9,10822,5902,4920,0,302,17.1,0.17,60.0,0,0,0,0,0,-2147,-51,-2205,-1,0,5168,5168,4057,0,33251,0,9,311,27716,135,13,29,1
Clid,15,1,2,7,187,149,5.2,11468,320,18.7,64,17,17,12,12,1.78,0.47,0.33,0.47,21.1,10291,8655,1056,580,287,16.3,0.22,80.0,0,0,0,0,0,-268,-10,-107,0,0,4720,4720,14092,0,27597,0,10,101,28772,89,13,31,1
Zeka,17,3,5,5,265,0,7.4,13838,386,22.5,40,9,11,7,6,1.11,0.25,0.2,0.31,13.2,21900,2221,19070,609,610,34.7,0.22,80.0,0,0,0,0,0,511,26,1188,1,0,1099,1099,5276,0,20880,1901,25,390,23554,231,9,33,1
Viper,17,3,1,2,349,28,9.7,14856,414,24.2,41,18,13,7,7,1.14,0.5,0.2,0.36,13.5,14360,13094,1188,78,400,22.7,0.14,50.0,0,0,0,0,0,-778,-17,-201,0,0,5032,5032,8567,0,21872,0,1,47,16465,50,10,28,1
Life,13,1,3,7,16,0,0.4,8355,233,13.6,119,70,12,14,14,3.32,1.95,0.39,0.33,39.3,5773,1743,3620,410,161,9.1,0.22,80.0,0,0,0,0,0,143,5,147,0,0,1966,1966,279,0,11734,2135,10,109,10861,50,16,30,1
kingen,16,0,3,0,245,4,6.9,10990,309,19.4,38,13,9,9,8,1.07,0.37,0.25,0.25,15.1,6398,5362,901,135,180,10.6,0,0.0,0,0,0,0,0,-544,-13,-452,0,0,1862,1862,1287,0,39093,28,18,4140,27594,144,11,28,0
Clid,14,1,5,2,162,146,4.6,9112,256,16.1,43,16,9,14,13,1.21,0.45,0.39,0.25,17.1,3546,3350,47,149,100,5.9,0.08,100.0,0,0,0,0,0,-1622,-21,-1050,-1,0,104,104,8425,0,28299,0,12,227,24072,179,15,32,0
Zeka,18,0,1,2,356,16,10,14256,400,25.2,40,18,5,12,7,1.12,0.51,0.34,0.14,15.9,29061,1040,28021,0,816,48.1,0.06,66.7,0,0,0,0,0,643,26,743,1,0,2051,2051,1342,0,11225,0,13,336,16027,21,15,36,0
Viper,16,2,1,1,394,39,11.1,15111,424,26.7,31,13,8,4,4,0.87,0.37,0.11,0.22,12.4,18293,12681,4864,748,514,30.3,0.08,100.0,0,0,0,0,0,301,0,-159,0,0,899,899,5524,0,25202,0,9,245,14961,0,6,29,0
Life,13,0,2,2,35,0,1,7041,198,12.5,99,59,12,17,17,2.78,1.66,0.48,0.34,39.4,3090,321,2769,0,87,5.1,0.06,66.7,0,0,0,0,0,-511,1,-351,0,0,46,46,232,0,3518,5992,22,193,7618,39,19,33,0
kingen,15,0,3,1,228,0,7.8,9403,321,21.1,32,15,4,9,7,1.09,0.51,0.31,0.14,13.4,5015,1256,3409,350,171,15.6,0.03,25.0,0,0,0,0,0,-1448,-37,-531,0,0,2107,2107,2998,2094,29591,0,13,410,21171,90,9,27,0
Clid,12,2,7,0,144,120,4.9,8235,281,18.5,51,19,13,12,10,1.74,0.65,0.41,0.44,21.3,4396,3696,504,196,150,13.6,0.07,50.0,0,0,0,0,0,510,-5,-104,0,0,0,0,10179,0,28061,513,7,419,25163,170,13,26,0
Zeka,15,1,1,2,236,4,8.1,9572,327,21.5,38,13,14,11,11,1.3,0.44,0.38,0.48,15.9,12793,1231,11562,0,436,39.7,0.1,75.0,0,0,0,0,0,-506,-7,-184,0,0,131,131,871,0,9764,0,11,40,18850,45,13,29,0
Viper,14,0,3,2,300,26,10.2,10950,374,24.6,38,12,12,5,5,1.3,0.41,0.17,0.41,15.9,5737,3903,1666,168,196,17.8,0.07,50.0,0,0,0,0,0,-354,-13,-840,0,0,191,191,1775,0,18356,0,6,218,16288,70,6,24,0
Life,12,1,2,2,23,0,0.8,6364,217,14.3,80,40,19,9,7,2.73,1.36,0.31,0.65,33.5,4294,805,3489,0,146,13.3,0.1,75.0,0,0,0,0,0,-102,1,314,0,0,0,0,1356,567,5519,5124,17,195,9086,56,11,25,0
kingen,17,1,2,0,317,36,9,15111,431,26.6,43,18,9,7,6,1.23,0.51,0.2,0.26,13.1,17865,15410,1594,861,509,30.4,0.03,33.3,0,0,0,0,0,730,5,-80,0,0,9617,9617,1160,0,11356,0,7,187,13216,96,7,29,0
Clid,14,0,2,1,185,146,5.3,9619,274,16.9,79,16,25,16,14,2.25,0.46,0.46,0.71,24.1,3533,3142,240,151,101,6.0,0.03,33.3,0,0,0,0,0,-55,-4,-167,0,0,0,0,8961,0,34368,0,10,303,20229,44,17,34,0
Zeka,18,1,1,1,314,4,9,12309,351,21.7,52,11,15,8,8,1.48,0.31,0.23,0.43,15.9,14034,354,13680,0,400,23.9,0.06,66.7,1,0,0,0,0,-405,-11,-173,0,0,330,330,18392,0,28264,0,26,550,27864,0,10,28,0
Viper,15,1,1,0,339,32,9.7,12776,364,22.5,46,19,18,8,8,1.31,0.54,0.23,0.51,14.0,15145,13386,1505,254,432,25.8,0.03,33.3,0,0,0,0,0,39,-11,-273,0,0,0,0,2735,705,7973,0,28,125,7711,51,13,27,0
Life,13,0,4,1,30,0,0.9,7003,200,12.3,108,58,15,15,14,3.08,1.65,0.43,0.43,32.9,8169,358,7312,499,233,13.9,0.03,33.3,0,0,0,0,0,301,11,111,0,0,0,0,870,0,5495,0,19,203,12444,113,17,27,0
kingen,12,4,1,6,154,12,8.6,9487,527,22.7,18,9,0,3,3,1,0.5,0.17,0,15.5,10939,10147,792,0,608,26.4,0.56,50.0,1,1,0,0,0,2433,13,1276,1,0,8710,8710,1461,0,3399,0,1,59,6701,0,3,19,1
Clid,11,7,1,8,105,92,5.8,8878,493,21.2,23,10,4,5,5,1.28,0.56,0.28,0.22,19.8,8144,6034,1669,441,452,19.6,0.83,75.0,2,0,0,0,0,2150,-11,479,0,0,1531,1531,10241,0,15420,605,9,299,16021,16,6,15,1
Zeka,12,1,1,9,150,0,8.3,7208,400,17.2,14,5,3,2,2,0.78,0.28,0.11,0.17,12.1,7734,416,7318,0,430,18.6,0.56,50.0,0,0,0,0,0,1202,1,974,1,0,693,693,6313,0,8280,0,20,337,12253,0,4,17,1
Viper,11,6,0,6,173,0,9.6,10067,559,24.0,12,7,3,1,1,0.67,0.39,0.06,0.17,10.3,9698,8721,977,0,539,23.4,0.67,60.0,0,0,0,0,0,3587,48,1289,2,0,10645,10645,2197,328,2698,0,11,26,4842,0,5,16,1
Life,8,2,2,10,7,0,0.4,6239,347,14.9,49,22,4,7,7,2.72,1.22,0.39,0.22,42.2,4996,454,4278,264,278,12.0,0.67,60.0,0,0,0,0,0,1597,-5,550,1,0,1436,1436,338,0,2088,1135,18,80,4671,10,9,17,1
kingen,14,0,0,5,183,0,7.3,8256,331,17.3,16,13,1,6,6,0.64,0.52,0.24,0.04,8.6,11255,4228,7027,0,452,17.1,0.2,41.7,0,0,0,0,0,-419,-17,-580,0,0,2751,2751,5976,1178,24979,0,25,331,18198,0,7,21,1
Clid,13,2,1,3,146,118,5.9,8241,331,17.3,80,34,21,10,10,3.21,1.36,0.4,0.84,43.2,6801,480,6131,190,273,10.3,0.2,41.7,0,0,0,0,0,-435,-6,104,0,1,1097,1097,12519,0,11405,0,7,119,19323,33,11,23,1
Zeka,15,5,0,3,238,12,9.6,11955,480,25.1,13,9,4,0,0,0.52,0.36,0,0.16,7.0,24885,20024,3911,950,999,37.7,0.32,66.7,0,2,0,0,0,159,6,380,0,0,9918,9918,2350,0,7267,0,5,91,7700,0,3,18,1
Viper,13,5,1,3,232,6,9.3,12172,489,25.6,32,14,7,5,4,1.28,0.56,0.2,0.28,17.3,19678,12053,6409,1216,790,29.8,0.32,66.7,0,0,0,0,0,1113,12,-407,-1,0,8026,8026,430,0,4330,0,0,10,7617,36,9,25,1
Life,12,0,1,12,8,0,0.3,6983,280,14.7,44,25,4,9,7,1.77,1,0.36,0.16,23.8,3392,511,2881,0,136,5.1,0.48,100.0,0,0,0,0,0,114,0,699,1,0,1969,1969,5438,3699,3088,1586,18,119,5846,21,11,24,1
kingen,16,2,1,5,223,8,7.6,11836,403,21.0,35,0,8,9,0,1.19,0,0.31,0.27,15.6,8789,5165,621,3003,299,13.7,0.24,38.9,0,0,0,0,0,-341,-20,29,0,0,9251,9251,7764,0,18588,0,12,164,23971,0,10,32,1
Clid,15,7,2,8,141,123,4.8,11208,382,19.9,54,0,12,8,0,1.84,0,0.27,0.41,24.0,14165,12972,608,585,482,22.0,0.51,83.3,0,0,0,0,0,801,-22,-674,-1,0,1565,1565,7897,0,46217,0,34,788,21021,37,9,26,1
Zeka,17,5,0,7,265,6,9,13102,446,23.2,28,0,8,5,0,0.95,0,0.17,0.27,12.4,19560,606,18954,0,666,30.4,0.41,66.7,0,1,0,0,0,489,-1,-71,0,0,4513,4513,12495,0,23493,400,17,421,26382,0,7,23,1
Viper,15,4,0,7,277,12,9.4,12917,440,22.9,38,0,10,6,0,1.29,0,0.2,0.34,16.9,19158,11749,7070,339,652,29.8,0.37,61.1,0,2,0,0,0,-1715,-15,-1256,-1,0,4813,4813,3640,0,15955,0,5,113,11334,0,11,30,1
Life,13,0,1,13,30,0,1,7312,249,13.0,70,0,7,11,0,2.38,0,0.37,0.24,31.1,2573,547,2026,0,88,4.0,0.44,72.2,0,0,0,0,0,-1018,10,-35,0,0,916,916,2033,674,7263,4605,13,175,10760,21,13,28,1
kingen,16,0,0,3,259,8,8.9,11033,378,20.9,35,0,6,9,0,1.2,0,0.31,0.21,11.1,21176,16451,3901,824,726,28.7,0.1,60.0,0,0,0,0,0,108,5,251,0,0,3917,3917,6911,0,18330,0,38,501,19156,0,10,27,1
Clid,14,3,1,2,176,141,6,10444,358,19.8,116,0,22,11,0,3.97,0,0.38,0.75,36.7,14212,508,12559,1145,487,19.2,0.17,100.0,0,0,0,0,0,646,1,-306,0,0,1492,1492,15269,2816,15287,0,6,102,18704,21,12,24,1
Zeka,16,1,0,3,275,7,9.4,11927,409,22.6,30,0,8,7,0,1.03,0,0.24,0.27,9.5,17309,157,16548,604,593,23.4,0.14,80.0,0,0,0,0,0,154,16,310,0,0,3610,3610,2094,0,7979,0,13,297,14501,0,9,25,1
Viper,15,1,0,3,295,8,10.1,12285,421,23.2,53,0,16,3,0,1.82,0,0.1,0.55,16.8,14543,12055,1644,844,498,19.7,0.14,80.0,0,0,0,0,0,970,34,1032,1,0,7023,7023,2256,298,6109,0,8,108,6463,0,6,24,1
Life,12,0,1,5,15,0,0.5,7180,246,13.6,82,0,8,13,0,2.81,0,0.45,0.27,25.9,6647,414,5648,585,228,9.0,0.17,100.0,0,0,0,0,0,-345,-10,-923,-1,0,297,297,450,0,3709,2052,25,197,6737,14,15,27,1
kingen,17,2,1,5,246,19,8.1,13139,434,21.5,35,0,6,7,0,1.16,0,0.23,0.2,13.1,17887,14620,3099,168,590,25.7,0.23,53.8,0,1,0,0,0,311,-10,200,0,0,6101,6101,6305,0,13209,0,11,404,19383,52,8,23,1
Clid,16,3,0,6,204,164,6.7,12055,398,19.7,54,0,13,10,0,1.78,0,0.33,0.43,20.2,9569,7547,1394,628,316,13.8,0.3,69.2,0,0,0,0,0,703,-5,143,0,0,4074,4074,16098,0,38159,1212,12,639,21202,0,11,23,1
Zeka,17,3,1,6,282,17,9.3,12910,426,21.1,36,0,8,3,0,1.19,0,0.1,0.26,13.5,16778,893,15885,0,554,24.1,0.3,69.2,1,0,0,0,0,912,14,1109,1,0,236,236,4831,0,14895,0,2,102,22091,47,5,20,1
Viper,16,4,2,3,298,12,9.8,14946,493,24.5,49,0,15,5,0,1.62,0,0.17,0.5,18.4,16639,15136,1063,440,549,23.9,0.23,53.8,0,0,0,0,0,2206,36,271,0,0,16173,16173,4873,646,10135,0,17,71,12317,60,6,21,1
Life,12,1,1,6,16,0,0.5,8076,267,13.2,93,0,10,15,0,3.07,0,0.5,0.33,34.8,8718,639,7664,415,288,12.5,0.23,53.8,0,0,0,0,0,278,-4,498,0,0,1353,1353,1068,0,5357,2593,20,114,8939,0,17,30,1
kingen,18,0,4,0,368,12,8.6,15045,353,20.9,44,0,10,11,0,1.03,0,0.26,0.23,10.6,14175,12245,1930,0,333,17.0,0,0.0,0,0,0,0,0,-1917,-32,-1297,-1,0,281,281,3309,0,26025,0,24,510,28488,132,13,34,0
Clid,17,2,2,2,257,185,6,13854,325,19.2,145,0,42,9,0,3.4,0,0.21,0.99,35.0,17853,582,17010,261,419,21.4,0.09,57.1,1,0,0,0,0,1133,-2,307,1,0,36,36,16330,1772,29255,0,1,162,28095,84,10,26,0
Zeka,18,1,4,2,378,8,8.9,15965,375,22.2,35,0,6,11,0,0.82,0,0.26,0.14,8.5,13957,154,13803,0,328,16.7,0.07,42.9,0,0,0,0,0,-12,3,-13,0,0,4756,4756,8845,0,24629,0,10,539,34996,124,13,36,0
Viper,18,2,2,3,478,44,11.2,18162,426,25.2,69,0,19,7,0,1.62,0,0.16,0.45,16.7,30833,28878,1847,108,723,36.9,0.12,71.4,0,0,0,0,0,-128,-8,-365,0,0,1267,1267,6095,1307,20550,0,22,134,15622,57,10,35,0
Life,14,2,5,2,27,0,0.6,9022,212,12.5,121,0,15,27,0,2.84,0,0.63,0.35,29.2,6633,506,5235,892,156,7.9,0.09,57.1,0,0,0,0,0,-67,-5,34,0,0,242,242,253,0,6424,1264,19,170,15609,128,29,42,0
kingen,18,1,3,9,303,31,8.2,14575,393,19.8,25,0,2,9,0,0.67,0,0.24,0.05,7.0,23019,17065,5954,0,620,25.4,0.27,58.8,0,0,0,0,0,509,6,17,0,0,5439,5439,7528,0,33486,0,34,2174,29580,123,10,31,1
Clid,16,5,1,6,208,183,5.6,13364,360,18.2,81,0,18,19,0,2.18,0,0.51,0.48,22.8,10743,9607,658,478,289,11.9,0.3,64.7,0,0,0,0,0,600,-14,813,1,0,720,720,14181,0,59844,0,22,559,29679,43,20,38,1
Zeka,18,10,0,5,398,22,10.7,19537,526,26.6,48,0,13,10,0,1.29,0,0.27,0.35,13.5,25058,987,23607,464,675,27.7,0.4,88.2,0,1,1,0,0,-104,10,349,0,0,8059,8059,10550,304,32553,0,16,234,28789,0,12,31,1
Viper,18,1,1,11,420,30,11.3,16757,451,22.8,84,0,25,7,0,2.26,0,0.19,0.67,23.6,26508,17046,8970,492,714,29.3,0.32,70.6,0,0,0,0,0,756,28,-186,0,0,6009,6009,3394,0,35245,0,6,162,12281,43,8,25,1
Life,15,0,1,12,45,0,1.2,9265,250,12.6,118,0,21,18,0,3.18,0,0.48,0.57,33.1,5295,1145,4150,0,143,5.8,0.32,70.6,0,0,0,0,0,287,16,485,0,0,532,532,1474,866,4978,9171,34,253,8192,38,20,38,1
kingen,17,8,1,5,239,15,7.7,15377,497,25.1,49,0,11,9,0,1.58,0,0.29,0.36,16.6,20457,16796,3405,256,662,29.6,0.42,76.5,1,0,1,0,0,2364,30,1861,2,0,8222,8222,6754,0,20238,0,28,500,22052,8,10,27,1
Clid,15,2,2,6,183,160,5.9,11058,358,18.0,58,0,12,12,0,1.88,0,0.39,0.39,19.6,7243,6462,404,377,234,10.5,0.26,47.1,1,0,0,0,0,789,-3,533,1,0,627,627,14026,0,51402,0,18,256,29337,72,13,27,1
Zeka,17,3,2,4,268,12,8.7,13253,429,21.6,47,0,16,7,0,1.52,0,0.23,0.52,15.9,16866,89,16777,0,546,24.4,0.23,41.2,0,0,0,0,0,768,7,-130,0,0,5122,5122,2153,0,9997,0,8,235,17906,44,9,28,1
Viper,15,4,0,5,284,19,9.2,13474,436,22.0,52,0,13,10,0,1.68,0,0.32,0.42,17.6,21906,14008,7642,256,709,31.7,0.29,52.9,0,0,0,0,0,-321,-9,-708,0,0,7395,7395,4458,0,18718,0,6,150,15547,0,11,28,1
Life,13,0,1,10,36,0,1.2,8216,266,13.4,90,0,14,12,0,2.91,0,0.39,0.45,30.4,2714,380,2334,0,88,3.9,0.32,58.8,0,0,0,0,0,-624,7,-123,-1,0,194,194,2733,969,6029,6144,10,69,9216,0,14,33,1
kingen,17,1,1,5,254,4,7.8,12058,370,19.5,46,0,10,9,0,1.41,0,0.28,0.31,15.4,11798,5937,5861,0,362,21.0,0.18,46.2,0,0,0,0,0,-1201,-24,-928,0,0,8191,8191,3025,0,15232,0,10,167,19927,35,10,28,1
Clid,15,3,1,5,165,140,5.1,11058,340,17.8,59,0,16,12,0,1.81,0,0.37,0.49,19.7,9786,8619,709,458,300,17.4,0.25,61.5,0,0,0,0,0,486,-6,-172,-1,1,2276,2276,12372,0,22254,0,9,131,23352,40,13,29,1
Zeka,18,2,2,8,321,20,9.9,15454,475,24.9,45,0,13,8,0,1.38,0,0.25,0.4,15.1,12489,604,11469,416,383,22.2,0.31,76.9,0,0,0,0,0,668,-6,216,0,0,5921,5921,8602,0,23197,0,15,430,30975,67,9,27,1
Viper,16,5,1,5,297,18,9.1,14670,450,23.7,58,0,19,9,0,1.78,0,0.28,0.58,19.4,12529,11249,1280,0,385,22.3,0.31,76.9,0,1,0,0,0,854,-2,-349,-1,0,4886,4886,2428,237,9410,0,5,41,6373,33,12,29,1
Life,13,2,0,8,19,2,0.6,8724,268,14.1,91,0,8,12,0,2.79,0,0.37,0.25,30.4,9588,182,8883,523,294,17.1,0.31,76.9,0,0,0,0,0,69,-4,-56,-1,0,882,882,802,0,6709,1766,26,179,8861,0,14,27,1
kingen,17,2,3,3,333,40,9.6,15996,459,23.9,34,0,10,9,0,0.98,0,0.26,0.29,8.9,15376,11777,3243,356,442,19.9,0.14,38.5,0,0,0,0,0,2778,47,2073,2,0,8999,8999,5974,0,25902,0,38,593,26211,151,10,32,1
Clid,15,4,0,4,209,172,6,11832,340,17.7,90,0,27,13,0,2.58,0,0.37,0.78,23.6,4270,3214,627,429,123,5.5,0.23,61.5,0,1,0,0,0,763,34,1177,1,1,3460,3460,20643,214,25870,164,7,187,29351,0,12,27,1
Zeka,18,5,1,4,352,12,10.1,16062,461,24.0,55,0,15,3,0,1.58,0,0.09,0.43,14.4,25816,922,24894,0,741,33.4,0.26,69.2,0,0,0,1,0,-318,-4,63,0,0,5944,5944,11500,0,23624,0,28,273,26861,27,4,21,1
Viper,16,2,1,10,364,40,10.5,14600,419,21.8,52,0,23,6,0,1.49,0,0.17,0.66,13.6,27202,18684,7906,612,781,35.2,0.34,92.3,0,1,0,0,0,589,15,258,0,0,10416,10416,6553,0,25786,0,9,239,14555,32,7,23,1
Life,14,0,1,12,31,0,0.9,8403,241,12.6,150,0,31,20,0,4.31,0,0.57,0.89,39.4,4630,704,3926,0,133,6.0,0.34,92.3,0,0,0,0,0,329,-17,-266,-1,0,1030,1030,2506,764,4100,6822,34,202,6955,32,22,35,1
kingen,18,2,4,5,351,20,9.1,16702,432,22.7,54,0,13,9,0,1.4,0,0.23,0.34,12.7,17855,11797,778,5280,462,18.1,0.18,53.8,1,0,0,0,0,650,-5,-548,-1,0,6682,6682,13994,0,34186,0,21,227,34066,189,10,30,1
Clid,17,2,2,6,222,183,5.7,13888,359,18.9,100,0,29,15,0,2.59,0,0.39,0.75,23.5,9364,7416,720,1228,242,9.5,0.21,61.5,0,1,0,0,0,806,-1,191,0,0,3956,3956,15492,0,26117,0,10,341,34144,48,16,38,1
Zeka,18,4,3,4,370,24,9.6,16646,431,22.6,52,0,11,12,0,1.35,0,0.31,0.28,12.2,21047,373,19889,785,545,21.4,0.21,61.5,0,1,0,0,0,-310,3,234,1,1,4141,4141,752,0,16085,0,14,469,19020,132,14,31,1
Viper,18,4,0,5,378,23,9.8,16652,431,22.6,64,0,14,13,0,1.66,0,0.34,0.36,15.0,40447,30666,8110,1671,1046,41.1,0.23,69.2,0,0,0,0,0,109,22,294,0,0,3662,3662,2516,0,7504,0,43,628,13680,0,17,34,1
Life,14,1,2,4,36,0,0.9,9686,251,13.2,156,0,23,18,0,4.04,0,0.47,0.6,36.6,9664,489,7806,1369,250,9.8,0.13,38.5,0,0,0,0,0,192,-7,-755,-1,0,1138,1138,2093,0,3282,0,16,163,11584,44,20,33,1
